"Diuron","Mecoprop","Zn"
0.0714212942728224,0.56741375198319,1056.82318648108
0.132313443605875,0.607413062913144,1116.22688535404
0.123056852007735,0.234603076240112,1194.10568705534
0.0547617418571654,0.210885012259722,1454.88298383333
0.0484024967012617,0.188230238012592,1199.49334309712
0.0282330696020728,0.655295050202717,1092.8105515877
0.0917939477357639,0.203131336374876,1176.56834048867
0.0404971260202788,0.61657951005985,1456.03526807227
0.0412895757891718,0.714107714987905,1333.78852151107
0.0910500433310195,0.719863548728076,698.134686809432
0.0452392853107161,0.220700735611713,787.256499852017
0.0427499950337872,0.402553183800828,1247.91891184899
0.0399874032159755,0.238374136847444,2142.64798058819
0.034521912659871,0.512819535069165,2191.11504134782
0.111909901825858,0.196278046690616,2697.62071308858
0.174994562644413,0.382131527684015,698.68147097274
0.123973660026378,0.283556866485533,1076.15795011225
0.153350940513311,0.325131360968407,1168.57545252901
0.0623904065238288,0.297853673625541,1053.45599792782
0.11000830493445,0.617538120951948,1869.49886027464
0.029440296866965,1.47047554188514,1487.60353644761
0.112079553660583,0.419860636030065,680.528846523751
0.0724516146848579,0.565840556757748,1213.1338779785
0.117941991725408,0.644313145328159,672.909731956561
0.0368435220057957,0.167565784589705,844.931430083965
0.132638771585931,0.116967231534281,1377.52600811568
0.0980409427752199,0.31989138082639,856.445475628925
0.0319762204341348,0.40119560763345,1857.86817042713
0.0756013188045621,0.478733413599567,1682.33932522814
0.0756357567531274,0.527683221646109,2829.61185761755
0.195956208523396,1.72487200872074,860.275250303283
0.133474675434234,1.56661891670333,1125.5593985939
0.0187721418195351,0.666284349585347,935.481586426252
0.039180148446391,0.708900470387818,1305.04680564253
0.0550233925680307,0.161845953889322,908.773319903227
0.0592813326607337,0.48857794709978,2583.04802275932
0.0635519553906715,0.530173868189263,1016.24450310203
0.068953675888767,0.278864491393262,577.172767190273
0.0462929015782824,0.526384847814816,1128.47775409125
0.0469557297524379,1.28850875064129,862.70938915652
0.0449305146863465,0.448668894658318,1447.45638584609
0.0417812979721617,1.47789549823107,942.211479906878
0.131068046592633,0.37301329053941,1419.40580506435
0.0562557118702923,1.66557009731221,1916.82690919497
0.0853020564462668,0.392781087313179,1165.4786204114
0.074464601336239,0.252261494536286,922.228066473599
0.034298586305605,0.305099200857726,1397.78544336639
0.0662866625915773,0.476945059281282,943.810353468492
0.0578764829711923,0.437061883290134,550.458013996453
0.114047072130373,0.638604699171382,1159.7500137667
0.0184701625431962,0.674667396686469,1569.69469617563
0.0619131430374369,0.645301309216406,1161.3842756663
0.148664616496724,0.230849610399605,2084.50779565361
0.0698319746236162,1.78220502883113,750.487536122091
0.144737675354865,1.25649159509847,965.437310370521
0.046021909860218,0.373799991728072,1571.92230039795
0.192887913697625,0.37372331779045,1335.48961603644
0.0364769510726991,1.32840247994633,667.091395817934
0.056267002827693,0.162007389712158,1901.63867143739
0.245680622244602,0.167980187343206,2372.18827319636
0.0564896271330471,0.41975583847985,1476.04469135549
0.0519108600505564,0.897503040016283,1082.05044611881
0.0894305984939068,0.298336288794931,1502.80390048469
0.126073577825872,0.643577538866068,1378.41240284071
0.0512863332428482,0.293089859158919,1535.24673102651
0.0765646342683907,0.542219366411528,1914.200642982
0.0930969440777882,0.419254949794619,2274.94648516492
0.0458079951654591,0.67685220493468,1853.07222066727
0.0751477501263042,0.649236396644423,1463.19866894307
0.0787784740968263,0.900887057422041,741.373786724074
0.0654480502589541,0.568293199252824,1379.60615974331
0.022622446165658,0.805048186852465,1217.53783855425
0.0421409642493963,0.623164002345242,1530.24228292557
0.0621216273006416,0.131339351956945,1813.55736086986
0.0709748290045326,0.879667991849354,1679.12578989044
0.0690137999746255,0.811662190073298,1006.17420723462
0.147732056511745,0.639135510001844,1060.44216169743
0.0920507165527254,0.651615863904854,991.76944673476
0.038767831319174,0.386513110312029,1254.65946301877
0.108724930447591,0.334525782485034,610.216497733624
0.0994674977732023,0.77901126052281,1338.31679182339
0.0782483951071039,0.666681543208032,1275.00447129814
0.0352889994007132,0.495548834110228,1323.42680922597
0.0550704206389272,0.962732737221296,1554.10247556365
0.23442956880666,0.665636936100392,1065.56483116582
0.104966837695249,0.485874010713972,1788.70180261852
0.0230100951643184,0.210882333190395,1271.07784370787
0.0419488319627417,0.656195216214812,1177.07162895947
0.112150276164127,0.480779724479243,1566.7929046931
0.463531541551432,0.324998498912497,1616.92042589526
0.0686005854753095,0.761386948375738,1806.66661486707
0.09153871612836,0.562257844059899,753.392075997561
0.0667814818696681,0.962537560486884,1387.64185897999
0.0621238635908538,0.214761920324093,1343.14453270636
0.0699725601144521,0.175953379764943,1756.98105437045
0.0439713370609988,0.493722739808207,1087.09629819263
0.155622417697288,0.479141480133683,1506.2718534446
0.0798026338449225,0.693783590074431,1378.85227438206
0.0699593928371606,0.481756284118395,1522.33472726751
0.0337750881158405,0.83897284516615,1166.24031415253
0.0976253470459043,0.490716588153962,1541.29969949226
0.0389604606431493,0.221955466614461,1281.696834718
0.0846109208642015,0.709029148251591,1516.52436732409
0.173241896699196,0.978493997418269,1164.81223309259
0.0514598471550048,0.444156748649781,1319.85188870542
0.0416229176514295,0.256328552020524,1256.68358682923
0.0489124888609896,0.532823425781827,1020.65576221172
0.0717726317778232,0.489603334306711,1526.95172251521
0.0528445001830179,0.265131709701126,810.603771794368
0.0877438579229969,0.341341776525289,943.841921964157
0.0716104617623406,0.224388258007661,1434.60680399079
0.0708575188223329,0.882514102530869,750.321886684861
0.0345501253833075,0.431977539837729,654.087993568994
0.095862019943786,0.324574913737773,921.676497129016
0.0717832112473666,0.484871601798151,662.243243269621
0.0456588228296178,1.37431508135085,1138.70034676652
0.0589600593132678,0.776422267011097,1336.87204934801
0.168015549914831,0.288307260867056,1396.52878793166
0.0999766009087652,0.362291064243731,2216.69273349824
0.0694822891427884,0.593778426612891,915.073117099326
0.269944556363158,0.368200776277638,1254.9453932735
0.0659672924349233,0.431981139312074,2425.31561545944
0.0279203133601936,0.520876452769761,1697.04613798747
0.0506627274951696,0.586586679110851,1459.85258074979
0.102998988065969,0.259220271866436,829.271989354663
0.0609647698186329,0.579530285594914,1393.48187295627
0.054099397287249,1.32464142647382,1079.40119112751
0.0395593013434589,0.544282229372206,834.39583921973
0.0199939714392507,1.17167801802898,768.898537094949
0.0236611400073951,0.214129955504476,1123.08190111543
0.040721318865594,0.531317341345476,1226.37991272595
0.0202977450441083,0.248820089998675,1026.20473850979
0.0614493207920088,0.977306029856829,1092.56977494446
0.0967463511105812,0.50090503611548,968.838962173711
0.0309047998971802,0.671706890925434,1456.97892297063
0.0438183170742841,0.349839231620038,896.933773553208
0.0561563608873807,0.208085656139312,1682.88787138002
0.0719600732481097,0.587246021193504,1824.62059676128
0.0546711226130258,1.3801961057956,1175.75953112792
0.0740615961570082,0.335749582780427,913.456428239202
0.0972399493397324,1.22000416012651,1567.72628731814
0.0700671554695769,0.480762469048886,1392.97643418806
0.0302026076767631,0.341759550548473,982.323117531853
0.0768473957120843,0.466511073095836,1817.15395519232
0.0401894915420731,0.984080213489534,1405.16237287473
0.0681030828455574,0.829797888986226,1992.89491106849
0.0223669475756147,0.634756355463251,862.919627764531
0.0495050046383515,0.39603010887696,1056.78270925016
0.108055741329237,0.865612354397688,611.310136702125
0.0312944206569975,0.879427195935321,1567.42517057299
0.0558783356045985,0.671229561127336,1434.69101651371
0.050715342139462,0.302619108938903,1607.33130140197
0.0396675712314506,0.365476776641339,657.381024230318
0.0335760476649718,1.47645238399044,757.910750285324
0.0446535507469983,0.460880776360132,1414.66151080089
0.101937058452662,0.21892407755328,1120.25258369279
0.0898294326620836,0.230943178906874,1263.69581900609
0.0833012346829459,0.531133153475775,1069.517853095
0.141669556541868,0.283669071206971,1522.68054983994
0.0290467604437405,0.282256441329776,1185.68259106445
0.0229160127571684,0.438283021320143,1723.0082055833
0.0641374170158883,0.536171035625012,780.816754453841
0.0328331082855536,0.545739852350157,1609.01414384698
0.0465318880186897,0.983525024301091,2025.19393201726
0.0752444300040507,0.45739869939465,927.734478429225
0.0552839365147195,0.460589749112988,1398.81354742654
0.135164939993955,0.162992594712869,911.410340841132
0.0649405497955868,0.604401629873104,1077.12895917266
0.0317389292039821,0.480250147331177,2217.47415047924
0.0322335738728287,0.435267135170131,778.096634470443
