"load_Dach","load_Strasse","load_Hof","load_Putzfassade","load_total"
132.036779054098,110.36810989998,0,0,242.404888954077
108.097537604195,293.192055516857,0,0,401.289593121051
121.637828293612,180.633184354954,0,0,302.271012648566
286.062949297318,156.155208599213,0,0,442.218157896531
969.188761450813,108.340716992495,0,0,1077.52947844331
334.351389861668,121.453265927893,0,0,455.804655789562
145.146867221991,167.551790243439,0,0,312.69865746543
394.584527877827,206.655062133206,0,0,601.239590011034
360.476949833596,163.588871530082,0,0,524.065821363678
88.3922746737612,126.69872310339,0,0,215.090997777152
396.253953871726,139.600245869082,0,0,535.854199740808
144.849585244761,133.376447290271,0,0,278.226032535032
1234.90150161161,124.238376858127,0,0,1359.13987846974
154.755169963704,142.504653128382,0,0,297.259823092086
113.148702137787,108.38820662857,0,0,221.536908766356
590.429398167646,96.333226577866,0,0,686.762624745512
123.342762520308,169.162955420773,0,0,292.505717941081
200.834829311527,147.613101480253,0,0,348.44793079178
424.286248034496,239.398406489106,0,0,663.684654523603
479.182334527123,123.390825300774,0,0,602.573159827897
551.43962355125,111.534422672025,0,0,662.974046223275
313.901210823187,82.3833013474856,0,0,396.284512170673
92.6459870090392,151.178867273085,0,0,243.824854282124
170.670198024976,127.100111492911,0,0,297.770309517887
111.139937520617,171.673828526971,0,0,282.813766047588
124.156090413782,151.665518206094,0,0,275.821608619876
170.378649612129,127.644932679544,0,0,298.023582291674
101.549414383635,307.665821552441,0,0,409.215235936077
211.370692020105,154.46242969803,0,0,365.833121718135
253.585658848919,242.380526827598,0,0,495.966185676517
133.771688464104,143.837511548617,0,0,277.609200012721
142.652329415319,139.846860805284,0,0,282.499190220603
178.903319582466,123.579003395382,0,0,302.482322977848
234.256379069961,144.205911692728,0,0,378.462290762689
297.764314407776,104.918539921904,0,0,402.682854329679
370.291611096063,231.170338656985,0,0,601.461949753049
234.964953022974,307.323866571759,0,0,542.288819594732
248.607869964031,88.0073770595312,0,0,336.615247023563
228.308097220307,138.177926563901,0,0,366.486023784208
491.176188295124,230.91960044653,0,0,722.095788741653
210.689452050073,180.563166308401,0,0,391.252618358474
112.149942301006,85.7268336241709,0,0,197.876775925177
81.1227970299534,126.935330598688,0,0,208.058127628642
118.655286369169,111.753990177375,0,0,230.409276546544
110.356552635899,162.268924812814,0,0,272.625477448713
185.672950297365,108.533561753001,0,0,294.206512050365
287.098659541418,200.437135432047,0,0,487.535794973466
214.959911451701,91.0141308811971,0,0,305.974042332898
222.967145763311,319.701204782719,0,0,542.66835054603
536.025777871048,242.130479778923,0,0,778.156257649972
356.690163212932,246.908457693287,0,0,603.59862090622
71.4070933725326,178.750132332373,0,0,250.157225704905
112.861015371087,247.898054965471,0,0,360.759070336559
176.321226115085,102.723855889061,0,0,279.045082004146
586.086206673783,141.498175128571,0,0,727.584381802354
139.73839901146,137.773440365104,0,0,277.511839376564
354.936635055206,324.298315857563,0,0,679.234950912769
175.999930470393,275.979625678272,0,0,451.979556148665
156.808404120289,120.700540221222,0,0,277.508944341511
184.197099592099,168.965700699526,0,0,353.162800291625
300.436833416512,126.285548449932,0,0,426.722381866444
197.936338657966,161.597689669399,0,0,359.534028327365
129.490811467345,143.916103322207,0,0,273.406914789552
123.43666816254,181.504846769997,0,0,304.941514932537
211.687087398291,144.582253559357,0,0,356.269340957649
116.699331024485,101.906629769484,0,0,218.605960793969
111.188042247206,125.717710808815,0,0,236.905753056021
161.558368999675,236.75305210528,0,0,398.311421104955
275.864777647041,150.315063842144,0,0,426.179841489185
130.88358279642,173.807562914492,0,0,304.691145710912
166.212883080272,109.04028767207,0,0,275.253170752342
100.027319326912,247.556010259593,0,0,347.583329586506
771.780168680919,172.689545856573,0,0,944.469714537491
204.40291866984,163.626926743167,0,0,368.029845413007
81.8590406404026,117.369008948317,0,0,199.228049588719
92.3039150904347,93.5572719341207,0,0,185.861187024555
201.045426114069,91.3488219832122,0,0,292.394248097281
264.149726670748,333.460259352737,0,0,597.609986023485
559.649456114688,141.083389194332,0,0,700.732845309019
182.082414101844,176.052924370296,0,0,358.13533847214
111.821769946879,116.712957743508,0,0,228.534727690387
243.176088312351,131.528049791227,0,0,374.704138103578
621.740039113242,109.745608688632,0,0,731.485647801874
181.458879956968,122.438146712258,0,0,303.897026669226
140.700951106507,181.034724157573,0,0,321.735675264079
179.882553673778,195.226338962735,0,0,375.108892636513
130.571200187712,122.081592250328,0,0,252.652792438041
80.4313234546333,158.691955277149,0,0,239.123278731782
113.614272265353,105.527658284002,0,0,219.141930549355
181.938612367989,125.738490421092,0,0,307.677102789081
220.268164725397,164.426356623766,0,0,384.694521349163
199.907755818371,144.871328009764,0,0,344.779083828135
249.193769193629,145.176378673834,0,0,394.370147867464
552.203132190365,103.205241134732,0,0,655.408373325097
947.562525118445,126.41913957126,0,0,1073.9816646897
345.26748013256,152.155942414946,0,0,497.423422547506
174.760906821288,138.095400490507,0,0,312.856307311795
167.859306454176,167.122728689414,0,0,334.98203514359
282.564628010806,221.039290297773,0,0,503.603918308578
329.568776727555,136.405328629057,0,0,465.974105356611
84.0469871484648,183.149864072217,0,0,267.196851220682
124.209558721616,180.26209144978,0,0,304.471650171396
245.0477586147,216.32889623114,0,0,461.376654845841
130.368185328993,127.389029867567,0,0,257.757215196561
191.783772812027,156.324941040646,0,0,348.108713852673
157.017029982445,134.061130742604,0,0,291.078160725049
317.068000257756,95.6637700692832,0,0,412.731770327039
208.712440806397,103.752734973126,0,0,312.465175779522
154.555197181664,184.90483750567,0,0,339.460034687334
111.809511497151,160.632737738185,0,0,272.442249235336
120.632801859293,151.585780594522,0,0,272.218582453816
144.490256744128,165.267160805909,0,0,309.757417550036
257.049563347041,129.611036488608,0,0,386.660599835649
192.470189802777,167.386391322234,0,0,359.856581125011
102.451013381856,205.639342660888,0,0,308.090356042744
180.877880362092,132.49574020558,0,0,313.373620567672
170.905342941591,90.6996300432091,0,0,261.6049729848
203.128175225447,210.954904017264,0,0,414.083079242711
150.435664200205,195.271601756316,0,0,345.707265956521
161.915237126094,164.822956226808,0,0,326.738193352902
179.221794302952,129.364627654631,0,0,308.586421957583
649.142502508982,144.177213632406,0,0,793.319716141388
139.467926490733,116.918274355758,0,0,256.386200846491
207.501325597207,131.249233835739,0,0,338.750559432946
383.8343923076,135.15731945351,0,0,518.99171176111
173.723644512438,156.871619371447,0,0,330.595263883885
210.539757208365,165.854137089353,0,0,376.393894297719
82.8562626112109,180.914686338796,0,0,263.770948950007
180.076620223459,77.2397212519116,0,0,257.316341475371
906.585702027055,160.679665334606,0,0,1067.26536736166
1108.00368378197,134.401137782293,0,0,1242.40482156426
184.16874143362,138.192647113465,0,0,322.361388547085
207.981282510567,102.287228665185,0,0,310.268511175752
218.437709036641,176.57414119543,0,0,395.011850232072
369.230617118391,112.337308308997,0,0,481.567925427388
425.008011682124,181.015826104377,0,0,606.023837786501
267.8731958127,119.696991738402,0,0,387.570187551102
283.957337748377,251.2089178926,0,0,535.166255640977
178.099643939392,144.754231837962,0,0,322.853875777354
770.576845005405,167.80024310008,0,0,938.377088105485
1194.51620130112,93.0580607178171,0,0,1287.57426201894
404.042377369252,104.854451681097,0,0,508.896829050349
132.777613980227,126.276084415738,0,0,259.053698395965
401.610418035162,79.0201669077564,0,0,480.630584942919
368.449668332676,166.42809336288,0,0,534.877761695557
192.879120349256,189.121078336438,0,0,382.000198685694
207.134958966825,195.165294577783,0,0,402.300253544608
639.690964061943,268.258148232112,0,0,907.949112294055
141.787953221621,110.986043973631,0,0,252.773997195252
119.631475181035,311.513209645282,0,0,431.144684826318
171.452905857205,149.369462006003,0,0,320.822367863208
96.0683364016579,187.172297700329,0,0,283.240634101987
214.781796348639,207.624646344575,0,0,422.406442693214
93.2495277377813,120.008363356361,0,0,213.257891094142
203.108553259094,184.212868471866,0,0,387.32142173096
229.441780072377,106.871256797291,0,0,336.313036869667
177.609768703885,139.373055866087,0,0,316.982824569972
