"Diuron","Mecoprop","Terbutryn","Benzothiazol","Zn","Cu"
6865.51982262116,20294.042723941,3560.24186333166,161992.507824526,111741133.157735,28715891.814761
7546.93058882171,18093.455126305,1642.16726971166,174089.098301229,72227607.5027049,36166270.2159617
2984.37544507846,16507.3147763939,4357.6672348196,205279.115014124,111581323.89828,26618006.8362172
3380.19207470259,17724.5676499933,3351.39812661502,164904.602486871,120908359.730972,20881427.1882788
5351.19856957677,39827.5538871972,1771.96668086058,154980.066490708,73851235.2909292,35270306.620745
2790.88069563322,46311.3073500606,2345.14731867939,230918.912640932,110385307.787671,24698666.3399291
14384.5449282359,18538.6859725146,2740.30840557642,200818.031164399,85313531.1049662,43273333.7590999
9810.47452335143,24227.5319044647,1685.54882252522,140190.799006126,158570040.185152,30009269.5822821
4468.33755108245,93094.2750442481,4909.6195747758,166836.23756959,150840650.24839,30117002.364116
5209.55518763947,27659.6760816834,6262.87159128133,181563.506369984,106321877.70776,14591187.5859017
2567.29056309902,74595.9280904008,1433.79543334843,163598.838902324,78411750.4168138,24857805.1810188
3640.42507447581,26790.6671250576,2723.44082077298,164195.841858524,93102065.0989955,28662859.9524822
2602.9207008,15971.9376924779,1349.63357259834,116529.390475042,122757855.694249,29429345.5509586
7775.30800418602,28855.2484663922,2497.60869070963,228852.081127765,111809271.03523,30073090.2329213
4517.97811116999,26251.7856107554,3940.64876814513,173946.238514986,98114321.7554689,37180089.012318
1927.18320967954,26839.1662213585,3854.38520168978,157499.886991107,82166963.8146703,34788188.6228882
21572.4916715457,17901.782373117,3619.53130549047,121491.774055652,105997965.31166,48505132.5977997
4204.74885056787,17464.1835545407,1956.32569203346,178816.928932175,143052831.349632,21989642.5332992
4282.20304567849,39031.1925301067,6995.19453480216,224437.9616293,86214607.6921866,34505576.0622763
2808.5547192306,9537.16267880623,2316.81036966607,226874.667708719,132626180.414447,20752042.3354868
2913.12506465787,22632.0036692435,2758.91198321512,164502.579371674,141018249.733758,41455831.2807105
11944.5650968812,42571.7941159474,3501.16047204344,216341.307930015,92400525.359483,26572214.5629696
2910.23328500813,12815.1262940039,2829.5694421243,139236.780690853,103244628.689562,20971088.4391906
5598.12967257597,24400.5565579969,3254.30080635952,171580.844932953,115386220.094514,19740569.6317367
6146.42957844064,34058.9232431989,3440.68883434491,186894.628933495,92287256.1393706,23297638.7361641
2674.92714961604,22354.9370340493,4712.76339928963,295552.033261736,96447561.7951326,26609667.5234174
2568.81262431454,19438.3968562538,3286.41222415934,246437.804806113,92471954.2869616,27678512.8900955
9971.1756714192,23260.5726552458,1478.06022237505,185786.342275069,89383943.3336409,27305156.5608184
5640.98397316921,16899.5995538731,1905.57528861942,136051.640337357,96696536.0834757,23492450.0352785
7064.53668654379,16388.2357092681,2334.99735658149,220256.31299826,84111624.508653,24637317.7832309
2947.31260770246,12386.1999624798,6129.3428907935,175062.500494522,102987081.78564,36665459.0680946
6446.32592990824,20458.6962668075,2810.36007064021,226834.08140542,74044427.5242072,26181083.5139278
3885.31717945876,31622.6362547806,4627.78945834206,125373.638951194,156086089.927579,25876002.2365309
3371.04477163919,19057.5132008587,3030.20469941406,186835.883353116,97610725.089221,35664707.9500594
3820.64062614694,54247.2943642956,1730.68599301798,106747.192450347,79848312.2655966,25616002.5715163
5667.0321780366,57008.1367518589,2317.91154842485,204750.066011758,74870252.2117802,23917947.2849044
8515.14004500636,24969.9862317417,2597.40321879568,152654.963906396,92181075.6744778,24488650.2208457
3222.77387494503,89269.7427521017,2402.03165558046,194752.605575548,102901690.863706,14925842.4821664
4655.27354177213,11832.0931699233,5423.66877698513,128707.116475768,132422857.075259,34171856.8995288
3007.79597792376,52313.5514361622,2121.50358528064,154678.024790101,103737587.426683,35429360.5510903
2782.34620708691,14109.7703493609,1089.06076826145,215723.777542771,102287030.404664,25159691.3299241
3759.47666409602,33327.7680884298,2437.15762767196,128025.284529835,86798374.570457,24948877.0804361
3107.67807010069,27909.9205616486,8587.13692243584,181271.409640078,109754790.52461,24150714.1193434
6494.3088938675,12574.1689728053,5453.17278908803,147108.041816317,80530772.1708533,32780542.8932703
8757.52978901099,25292.9452413442,2443.9539183653,157529.848909172,118167657.039633,29978422.1232831
6406.34164275483,13089.8655798566,5523.95293536766,176897.641703255,67998014.8350458,20469898.1115563
2151.4908704921,21683.2908558744,2861.23485579698,226174.513318267,64338556.3708105,24794217.824674
3844.65148459189,15277.4780244068,4450.21103514575,186728.945563795,66187659.4202712,25144298.3006866
4830.21184784175,15018.9964314041,3811.77465095406,153055.407035301,143849408.766577,32037201.7874762
1280.84397656001,39445.0171256649,2148.41405145962,154850.039605162,72275663.9745007,24996547.3184005
7197.48861696085,44631.8808307999,3397.83381468957,230719.784816653,90505721.1493748,29469663.1718025
6305.01592492259,22193.8119441817,2310.95367633431,172459.020361553,81256731.1221787,42466257.4915911
4142.35855446899,37792.2730267937,1904.94219868262,257498.53271668,99952553.3957501,34202577.3836417
4078.02555559824,31223.2643591242,2903.49310834993,182971.207079269,150086034.355553,20495890.908039
4162.88667654211,16248.5690889463,5297.94672124664,232379.067493049,92810914.9746467,27608168.3924385
6442.249736207,16931.6150866915,2236.64874012004,182166.742124933,107154544.964621,45389475.3431591
9476.81417361256,33295.6531529811,2225.71502771724,176713.689551017,140303547.569998,27877180.7635851
2527.61883012444,43143.3028449163,4516.1473201515,183742.244351815,113043973.391095,25924745.6172
5970.52511882189,22495.8095725383,4384.43280652196,180829.975806246,114465320.876672,20494393.4951252
1971.55634662001,72288.3638143975,3351.71047426354,252768.347610589,74690870.2903801,47774805.2310377
3114.12557526804,25186.8070470569,5193.14242738229,138975.4428094,101306069.471229,46486352.6201489
4595.09856091888,118772.252401723,3809.03474870763,186011.132188307,84425858.8590713,63656305.7848978
3539.89744191327,17602.5957072718,2657.15089222623,141765.244343899,148271994.201605,25134337.5054963
2604.53125499713,21216.8268868161,4387.76949929638,163540.068026228,87588690.5324894,33321762.9236757
19191.9005577382,21649.6166344791,3194.40261178916,180379.251797614,92465342.3904708,37119575.765333
6584.16833717108,25219.6031326085,6059.32344817744,174078.1859213,89836681.9475304,24760055.915387
4075.13861826421,18957.3860243629,2010.25969008663,225562.028356261,73481865.8384416,23247389.2566438
3131.1686107337,43320.469590518,2439.60618959021,224058.089784548,79485775.9006371,29436446.7584189
4958.64859779682,40176.847370562,1703.08180251306,171410.880953569,135282050.996907,29426569.0808892
6709.98025654075,19645.7338145759,3835.9271473278,262009.84710281,100523490.202735,48242997.7577507
3675.04232452263,48386.1725987791,2991.18548470862,204331.598296474,96947482.6828554,98562576.2778743
6919.3526751964,35794.3579343258,6277.28970418233,146836.112248498,97398523.0481965,16679176.5912034
4247.38064122509,19544.4279632571,1982.19772733828,119053.125409807,90787657.3062617,21825167.9338717
3525.6797839385,13749.7471953212,2010.20161638179,164376.744465335,93013703.7568367,28587950.7262247
3695.5381052749,34407.9381270406,2961.41304666911,201520.747079381,102900370.604767,32452093.7166971
3401.50389974737,21802.838246593,2527.41313987802,185942.434432828,69968078.430934,13191566.6408927
7337.64098905083,36796.085692432,2024.12569734698,110738.492706868,88013013.6628757,33529636.3933031
5661.04334266101,48777.7890135208,5522.95575400489,244607.244654195,89947136.9337863,45471449.291729
8716.03284350085,12822.3779213215,3349.38138867693,174644.986716022,102762395.579262,41815096.9122563
5477.92685444317,7091.35055771164,3831.80801070161,202143.410923418,74026161.8259811,16549278.320071
7726.01453206386,37458.3267610206,3090.71689345148,175721.452303401,101279032.569818,18780270.3835666
7387.27710527226,30584.3033376502,4145.54187699071,260496.062432284,111383697.184624,42678727.4349082
5408.7430452807,24331.3303684317,4048.78953381518,215936.561877453,125573061.242563,38381646.7068041
3003.38456294542,16999.2213854104,4442.93018659025,177940.554319691,116034026.157229,35132575.4304788
2673.25695402814,17372.9084723128,3762.2031617423,188876.285408765,83686042.1677339,21994849.9246686
4498.06662560919,20728.1443785282,3777.54788724889,116476.502114238,116261950.632173,26534618.7940181
4139.11999596886,26781.8874647959,2734.38784975174,181567.991948402,70892441.432197,29927645.5995756
4364.96192785229,40988.9049549178,2892.93732884784,336897.614632952,89493472.2614874,36523392.2141814
3970.75750223576,14685.9429859038,2606.61000311448,358872.092674862,88152232.1143884,19252678.5213684
10271.400945033,28393.1846931559,3376.03574716151,143911.270082543,112501721.544187,29910945.3372797
3184.16612405923,30408.8451531421,3126.20138833674,268811.149753299,99825887.3334702,34140697.0943639
3155.51287262366,54213.1512590882,4418.9225357477,169570.679141713,74887378.7483503,21386546.1712899
3947.94352466857,25083.9349516755,2993.05064530482,183723.642137251,89617644.5078504,23209968.5050321
1361.45984308234,13192.3899582371,1958.82492247548,217477.882536161,68228058.0096534,22399019.6369311
2651.07765576921,11172.8596285585,3181.58349711667,214449.132216514,133399212.565391,30255523.0955687
3686.43331506025,44283.6442564288,5515.87531446516,192426.154460774,102945573.839207,29207800.9840284
3460.72679241852,27309.8146222527,2454.65499327807,188474.160690073,97794268.0406061,28058671.6894946
4799.79977513638,73275.1136513391,9305.91909562444,282047.385662064,79023067.9433778,15278560.1292677
4692.4549865298,96694.2348203375,1356.28555829877,271128.250404557,57672443.9866696,38560953.5145999
2124.55134218721,57301.2632109134,2765.47337009134,198780.374627481,234656398.472919,34517857.5451056
2648.33118018864,33094.0231121903,6039.35370008928,256372.860350665,142299982.329161,25210476.2062311
2515.13471569983,30042.7744487564,1659.98135409553,214631.540870132,81417648.4503381,21654935.2216199
2139.09681090208,18130.7674757078,3246.54655412643,170481.107478736,96740057.0236458,25818039.7884451
1931.01442259891,55485.6222468254,2291.79494532396,182161.903925051,81377209.0367498,9521444.20556097
3788.66215581294,45940.4914402375,2655.99108237769,175326.132227998,93324132.7375667,43776513.238409
4739.27176367244,41729.7860639701,2669.34335952065,240756.771342207,78360198.1402958,23836191.3164489
6891.88194097045,15409.8424725292,1628.75851314831,144387.654144016,88956316.2465314,23674892.433809
2478.85469036883,17056.6655921763,2486.22166378776,274908.130452385,62521658.7513291,25388363.0002586
2442.47259515741,126489.567912991,1265.82704173689,161292.750192302,114107183.099578,32296775.2195911
3642.81417439782,20751.7254924801,4828.99864930081,171893.302183132,148685061.771645,30487280.6016515
2517.74176902977,15783.186264195,1441.69128057862,232895.942844506,75611500.2277608,24432878.7154967
4486.30474298342,32881.5293172557,4120.3598245995,270767.670916928,94971857.4750841,36309624.7858849
1599.37723521177,26377.702317317,3429.03637038304,220970.680890002,64573656.4074369,17433400.2411155
3589.3098095994,47519.6182727856,2505.36631392728,174315.811452199,98007321.426938,20047072.9063981
2551.77131224447,15095.8282941783,2284.45850580978,137747.921880583,74458324.0326732,27112345.2298037
5844.46421475288,30045.7771841034,2817.94882335727,158159.615987612,88181222.7185187,62049534.2486386
7043.61336870456,14706.7133078984,2357.11639479678,184415.278682636,91795734.9325944,30112299.2119509
3055.98528616442,27218.9707699761,3295.40451060939,185426.323979984,103130345.019016,49819825.0766081
11451.3077910752,85776.4088348121,8060.64003160312,230895.106855041,73584224.9589521,17855132.916623
1940.44370997881,17273.6381751954,2207.90200331376,242663.262030745,112874966.8712,20813563.5552966
9695.71670127702,25261.497213219,3078.15450858635,144231.056458087,84620233.1164561,27694788.4016905
2666.75870612824,13343.5021119437,3708.20745954149,202684.982271572,106831139.141352,20864431.3192
3424.47429202152,9684.92625125891,2310.06268615364,164219.23359679,117370507.114599,24174860.8521375
1929.48621300589,30232.8622437863,2479.68623922433,194626.878877136,73392707.1011813,65203217.1884579
4590.86918126318,20839.0069190318,4173.84072998478,110542.999073195,65409382.6318705,35183767.1363289
5175.59693138469,16964.7260835243,3418.99003770684,152472.172794806,138350590.428441,23409466.7679521
2546.37521048776,115449.089150919,3072.59171006997,231810.62846448,87963212.6386124,28940222.7294044
1403.11474015083,38947.8721381545,2154.7835625833,136825.826494802,121029841.633192,21837174.1651733
5710.1214519327,48063.5482226505,2016.47986968618,181668.456572802,102364843.842508,34107324.112228
7141.6859015259,75651.3698948023,4037.6857036386,117521.330466506,117557856.874476,37722070.3466555
14004.5575645346,56181.8474496717,1430.99958123384,190887.432081782,108840367.361411,34317636.9048495
5841.08915076762,41234.1501823109,2823.51852981801,136217.573899201,148862685.278458,24742185.5630342
3443.93549455331,25408.2555796685,2318.58063057279,197303.614403797,117170012.250011,31308276.9698292
7494.25289989093,22867.4102687275,2710.13853358829,225364.530139688,101308602.56831,50298363.1737108
10961.9157059903,40322.2083392569,1983.94038682852,142439.946978176,132333941.08652,34225102.1834747
1944.65144783155,12665.6395854581,3901.25380085096,251567.924868963,127524788.879457,20115434.1830053
3263.52895694403,12712.654195437,5226.7822840167,177558.964598407,87763492.60935,17883830.8927683
6062.16057018486,16758.5461282005,3628.57323378737,129845.017830652,117732202.813324,14165948.021407
4169.10197534462,46570.267478302,4000.4790483274,190990.289871471,80259217.5489271,18597813.9293534
4367.86085210143,55324.5099493205,2451.49992058804,229939.315408506,87736977.4221031,35911851.5641506
2810.46082746756,20721.3237579727,3420.17097444517,142600.991589638,84389074.2588494,33394444.8220205
18317.8598266282,27358.3248077144,1129.09288393598,207367.771639514,124661003.2508,25725008.1085483
6754.97348453674,79757.2800297142,4215.23225540759,199942.627866135,137242945.330053,30051423.6773252
6275.16111616906,37387.5598158296,1532.06450018103,205214.334117213,84672008.0424962,18442880.8545745
5443.50091503095,43977.9555657272,2859.18560980921,236921.123488912,80154227.553363,22322822.7333589
14278.9004578906,51502.7734823069,1444.66867867319,234672.436600486,92723401.3191027,33204975.6726647
3722.87099987617,13170.3830966427,5550.38177032938,162191.483156954,96794702.7467599,34307541.9645722
5631.52747816665,28545.6346390615,2386.36279016947,133562.512338611,88041867.3875208,21263900.8166197
2149.36387513219,30947.3142924822,3442.87411081967,153491.644505052,102511429.004472,20533522.5651628
6708.52034278604,75290.8499348156,2437.63813037046,148548.941361786,81803341.1002987,46846187.7381597
6185.88420322554,23381.634475412,2089.2702783852,190194.09113831,142732196.74094,19146254.1779896
9978.11850873934,22899.3636005443,3262.23122561288,151952.851264039,80844632.9369908,39904094.0536769
3816.69700228553,29297.8102100907,1892.96238138772,179485.534812392,64001850.6970299,50673508.7534293
7256.15816372774,28703.1223856012,4983.56335214823,196493.882918598,68597937.1750421,21953187.3586633
1559.91964436773,28163.3251060249,3388.35792908359,200779.163418799,127136809.253023,26190940.2806736
3303.57150916393,77058.9410064604,2826.28373334973,229296.916387145,82070094.1272403,37365868.9507787
2194.467900622,39428.4031768595,4193.95928467957,119629.208408936,69869184.1443214,13111823.177766
5708.09151974164,9940.74031690311,4042.41613981997,207613.051512945,103551073.578738,37232646.2383941
8844.85067537272,26553.2897638526,2313.22957903686,186058.835644299,133640202.086142,19872068.0430831
9566.54342483406,56357.2240994504,1623.55874728412,164138.163232763,131857103.914467,64163856.7485958
2295.52749288192,75192.9051641726,4115.98514817516,118656.618307956,105529789.356419,18514234.206461
3845.27396163716,31994.1333589636,4552.61065626333,120804.547903089,84652366.0670552,24691057.9407218
2109.99678552783,45408.9292425731,2702.0511006783,166650.007256512,68320675.1391712,51873267.0270834
1647.73704418827,17177.9528037592,5048.57485702053,189542.161427431,68164941.1973003,32353232.0228737
4449.78749095382,86098.9243986457,1762.56192599159,217148.238699554,97762731.7183959,23768660.4694429
3028.57259145709,50406.2690092668,7084.95138150115,192786.851290222,68864262.743691,24614470.8787294
4210.73700748337,13062.7075817561,2778.01551815713,214687.231940693,109470559.474073,21771759.5821743
3245.91299175024,64470.3955805015,2599.33972858145,244285.542673666,158126404.437436,27982370.4574595
1513.10269313372,16883.9539812055,3789.12526985887,174430.986228551,116762698.491562,34515340.0280981
3817.14007755639,31044.6566283905,2357.58047571424,234605.031731799,98914897.3922042,29722721.874034
2923.7571204428,13687.5427415476,3092.50624746773,179653.38356468,97720682.4035886,41550908.9148572
2750.04510457697,47149.4591678265,4933.67349472261,158122.314413841,64727473.1934429,29272377.8025036
3803.48580510459,15683.5855126727,3604.45102612292,120951.320633944,100792771.515567,26313746.9303145
2558.96972361207,17731.2175000369,7256.10275549856,154281.412577967,94974269.7751838,26612435.9496715
2410.2298519617,33054.8852322405,2659.91877751421,189238.198157395,98152976.1577012,53378303.5937888
5040.02174565458,15501.4004666694,4061.50623533805,151074.536570878,106845956.089754,33891792.9134126
3254.46561276643,14498.3596704404,4773.24684625666,130453.348864867,80769259.4677014,36347369.5646645
1445.07707048335,25990.6420815011,1642.63742690571,193954.607719571,112669284.229782,15909415.8516593
10198.2881613589,44382.7240466277,3277.67731135691,161740.263256456,136119079.446481,102439071.335088
2610.79326909574,46898.1574594295,1550.27911384233,165863.483586302,105474940.347755,21267481.8391895
7902.74203805919,55763.8673946877,4655.15799473684,155560.882910007,80258182.9927953,30520456.4404968
4278.38374449371,46208.4121110749,2334.06148239285,208027.922121442,95337120.7679576,30977546.3111182
20721.4844251452,17496.7700687867,3470.46753633116,175304.746357869,70686722.0060327,32591777.9419467
5100.11160371003,42671.8328398162,2841.85260580028,237782.318639901,105087227.647284,26569750.415685
4736.51999908733,59287.8799039304,1828.48162955729,180345.599386532,76770121.6522846,15445026.1128453
4923.4715159084,39871.8955984794,4404.43195942643,190086.340841962,93725446.2030144,31887643.3722791
2778.85941946552,51336.012735222,4028.30571859107,263759.00020512,66482165.2692432,22337840.9828847
12553.3399746639,81847.9493176905,2955.50519957427,143991.058488354,73105795.6010052,35293748.2804092
2290.1351157211,12304.4466099616,3703.76283558669,151604.457293951,67218972.8776724,32654814.6843338
4494.45103743615,19834.1772062948,5533.81386589876,143738.977221013,73054774.9500158,25966795.9119854
3784.0383403201,19661.510383652,2904.69433394824,108728.39305588,80426293.435906,23049746.8454144
11543.0861315819,111498.682221608,7727.87467334272,201471.176894961,96950727.8412947,29741882.7929252
5543.10065603605,15786.0677658551,2486.78832675516,173468.441737016,95015396.0820764,47399275.1935648
5988.63345099167,21581.0715058694,4037.31888798641,144456.577251237,141523577.17434,20598532.8711822
6302.31461573095,38356.0475152134,4282.24803138598,130048.011404338,89515138.4970636,28485323.4516569
7961.27545289059,77336.247607878,6965.52795757548,165288.425113873,89540203.1229302,25538787.0725822
5674.40904217965,27279.2423795107,2147.96542784156,194339.622701857,102427131.153241,20087976.1578327
4511.83426803552,41359.8464606592,2934.90657422902,188135.684931365,103929828.310289,27955149.4964418
4759.28724864097,102977.92365543,4059.10060268885,176965.65484293,129785828.72436,22409478.7649125
14360.5472390234,37062.0014931908,2933.07204233039,197205.603755975,88228430.3635625,24387331.2582993
7566.60587166028,91212.3738783178,3125.94072351608,184152.624014566,92112978.3218513,21118381.137893
5320.89825810039,60376.5382023614,4245.66376330247,133095.031983153,67123626.7525203,22826638.82306
5570.97520931943,23690.1458785617,1633.20021309658,165072.915864787,123407071.828235,20534035.2176823
2890.1414264988,86051.0430942316,4931.18126719648,214872.684347509,85104269.1823397,40670779.9162838
2769.84957097763,42438.3828666524,2606.44932650444,169633.40683491,86060129.7827602,28426330.1548739
5348.62403497708,33496.3844052609,1848.45125428584,202622.220080499,118192392.946289,22758016.6719683
7795.35795187189,46096.4571433653,2715.0594028575,146830.087059545,68784950.1794003,17926616.8608599
2211.97086009363,15845.367450358,2963.79088929294,198985.637128078,81647305.6632487,21111878.6802575
3158.67561359474,33619.1965202397,3298.21567592597,200472.346586173,117776288.467546,30437814.6738469
10403.3061603452,45788.0112933285,1441.02597701306,196081.008108798,110986524.00588,27255741.9721541
3327.80416982458,20955.094834655,2927.00592700785,144988.612607224,90411453.5052697,39663377.5801385
1617.34164472816,27665.1086395138,1815.8145341546,188472.78330871,105681284.099961,44789583.0097163
3062.21287974156,40531.2752889545,3302.11884249832,150930.151269015,72911260.3052773,30548507.708008
3521.70664206839,17532.9793034516,6358.65248676807,180532.753626218,72774399.7016607,26554025.3320671
3735.54163679354,27875.177143627,4914.98211377379,302434.242002746,107726063.446905,80080826.5025342
3488.30930568789,17937.431852463,2507.92337012646,162482.631539061,117502485.727771,44270271.0157739
5434.39919043675,12741.7694642434,1839.67581406177,216468.48842243,116183759.333533,20069276.6588967
1961.54740294238,23499.3524564263,1522.5338125519,163958.711803165,96171369.5652509,32593302.809402
7150.34592667548,12573.0087719904,2238.69121224385,192638.357075603,100284998.424626,22799019.112431
6762.82418071956,40178.0714876652,3027.82143845213,119744.261728577,84019027.6926011,47811249.2199265
2790.68248984845,15253.6566446588,2631.98490230345,261135.48377563,84680348.6822227,37916760.6841018
