"source","Diuron","Mecoprop","Terbutryn","Benzothiazol","Zn","Cu"
"Bitumendach",1.59459745655286,1.723722095512,1.18094834492747,0.884030521771614,1.47529503058787,2.38409073578232
"Ziegeldach",1.59459745655286,1.723722095512,1.18094834492747,0.884030521771614,1.47529503058787,2.38409073578232
"Dach_weitere",1.59459745655286,1.723722095512,1.18094834492747,0.884030521771614,1.47529503058787,2.38409073578232
"Strasse",1.59459745655286,1.723722095512,1.18094834492747,0.884030521771614,1.47529503058787,2.38409073578232
"Hof",1.59459745655286,1.723722095512,1.18094834492747,0.884030521771614,1.47529503058787,2.38409073578232
"Putzfassade",1.59459745655286,1.723722095512,1.18094834492747,0.884030521771614,1.47529503058787,2.38409073578232
