"load_Dach","load_Strasse","load_Hof","load_Putzfassade","load_total"
0,0,0,4.21620751571214,4.21620751571214
0,0,0,3.46567227683226,3.46567227683226
0,0,0,3.075463301498,3.075463301498
0,0,0,3.42323067612089,3.42323067612089
0,0,0,2.63348120560281,2.63348120560281
0,0,0,3.50859331048004,3.50859331048004
0,0,0,2.4098523024931,2.4098523024931
0,0,0,4.08569950664505,4.08569950664505
0,0,0,7.21405693687296,7.21405693687296
0,0,0,2.37883734739884,2.37883734739884
0,0,0,4.89814780886685,4.89814780886685
0,0,0,2.30631583629756,2.30631583629756
0,0,0,7.69420946504986,7.69420946504986
0,0,0,4.89026485673558,4.89026485673558
0,0,0,2.54021594673412,2.54021594673412
0,0,0,4.13177019900529,4.13177019900529
0,0,0,3.98844235253598,3.98844235253598
0,0,0,5.41516790474542,5.41516790474542
0,0,0,6.33523520982651,6.33523520982651
0,0,0,4.42232825269223,4.42232825269223
0,0,0,3.59335833529594,3.59335833529594
0,0,0,2.4821806184618,2.4821806184618
0,0,0,5.09488468937963,5.09488468937963
0,0,0,6.52002415841851,6.52002415841851
0,0,0,6.4568109514332,6.4568109514332
0,0,0,3.13334359463539,3.13334359463539
0,0,0,5.46780269533251,5.46780269533251
0,0,0,3.95836859894439,3.95836859894439
0,0,0,3.44928373886512,3.44928373886512
0,0,0,4.51009396099902,4.51009396099902
0,0,0,3.1369158731951,3.1369158731951
0,0,0,2.54340235711737,2.54340235711737
0,0,0,3.68466425275415,3.68466425275415
0,0,0,2.72549779638277,2.72549779638277
0,0,0,2.53209753465249,2.53209753465249
0,0,0,4.62659140767441,4.62659140767441
0,0,0,2.96444486356601,2.96444486356601
0,0,0,3.76780128882688,3.76780128882688
0,0,0,3.72506655543298,3.72506655543298
0,0,0,1.74701775723032,1.74701775723032
0,0,0,4.31051139235624,4.31051139235624
0,0,0,2.94370109023057,2.94370109023057
0,0,0,3.02851160101018,3.02851160101018
0,0,0,3.67546308920142,3.67546308920142
0,0,0,6.72072406411576,6.72072406411576
0,0,0,4.43151587355149,4.43151587355149
0,0,0,2.89857250670009,2.89857250670009
0,0,0,3.16601130414976,3.16601130414976
0,0,0,2.13777937301098,2.13777937301098
0,0,0,6.22564018029386,6.22564018029386
0,0,0,4.76430792963735,4.76430792963735
0,0,0,4.23621457802211,4.23621457802211
0,0,0,4.33720230480471,4.33720230480471
0,0,0,2.06725075535646,2.06725075535646
0,0,0,3.66053388097808,3.66053388097808
0,0,0,6.46608261263566,6.46608261263566
0,0,0,4.16109993941016,4.16109993941016
0,0,0,15.0037985078645,15.0037985078645
0,0,0,2.93609813316065,2.93609813316065
0,0,0,4.16878260378771,4.16878260378771
0,0,0,3.67833216730577,3.67833216730577
0,0,0,5.91883613594841,5.91883613594841
0,0,0,5.26930806016716,5.26930806016716
0,0,0,2.65833842203905,2.65833842203905
0,0,0,2.95085979651139,2.95085979651139
0,0,0,6.84843087741104,6.84843087741104
0,0,0,4.22307978004791,4.22307978004791
0,0,0,8.41713170783424,8.41713170783424
0,0,0,2.62590433327711,2.62590433327711
0,0,0,4.38611932141493,4.38611932141493
0,0,0,8.2762569080673,8.2762569080673
0,0,0,7.35077012968009,7.35077012968009
0,0,0,2.63950158576625,2.63950158576625
0,0,0,4.71213309231874,4.71213309231874
0,0,0,3.10236636601604,3.10236636601604
0,0,0,6.69743117296067,6.69743117296067
0,0,0,3.77800394792276,3.77800394792276
0,0,0,3.46011759663762,3.46011759663762
0,0,0,2.78775533930808,2.78775533930808
0,0,0,2.17195786832751,2.17195786832751
0,0,0,5.70422218028993,5.70422218028993
0,0,0,4.19603152608836,4.19603152608836
0,0,0,5.09691984290098,5.09691984290098
0,0,0,5.21356837735178,5.21356837735178
0,0,0,4.78275494585554,4.78275494585554
0,0,0,2.47181758283222,2.47181758283222
0,0,0,3.43799655678397,3.43799655678397
0,0,0,1.87470705014837,1.87470705014837
0,0,0,4.49885561206586,4.49885561206586
0,0,0,4.0906680354183,4.0906680354183
0,0,0,3.71359050376093,3.71359050376093
0,0,0,3.86526543739004,3.86526543739004
0,0,0,6.92916975706622,6.92916975706622
0,0,0,3.18570650273394,3.18570650273394
0,0,0,4.51371846846349,4.51371846846349
0,0,0,5.12987933710218,5.12987933710218
0,0,0,4.39163217811783,4.39163217811783
0,0,0,3.22439541414802,3.22439541414802
0,0,0,2.8699934759581,2.8699934759581
0,0,0,4.87158524667899,4.87158524667899
0,0,0,2.72510890122259,2.72510890122259
0,0,0,4.94245970117885,4.94245970117885
0,0,0,4.17573716602523,4.17573716602523
