"Diuron","Mecoprop","Terbutryn","Benzothiazol","Zn","Cu"
3.04592906806769,76.9624435217762,4.21620751571214,329.134115802198,135669.58631108,27964.0043447745
3.19756695243704,68.9182037546,3.46567227683226,412.075636294343,103792.231165147,66588.5666682385
6.11842422816855,31.8692387936806,3.075463301498,742.013110928594,134846.842045068,75098.5616416751
2.665739028382,24.6493733663915,3.42323067612089,739.842047943914,132940.835733622,105720.337918491
6.6645061741874,30.8818311794766,2.63348120560281,342.697428167144,146978.229353201,52078.4572224012
0.9411248335508,15.4870803021759,3.50859331048004,400.900420446813,147533.109803562,39681.9542919932
3.72488588010389,31.8168089733249,2.4098523024931,514.63633707352,162112.297404509,55417.9477824253
14.6560788057452,19.5973539740513,4.08569950664505,576.794698072204,381911.738124907,32762.2464087944
6.40616258434883,25.8316136861492,7.21405693687296,530.188717443913,190591.818241515,73181.1528867815
4.04230724614175,34.343248434174,2.37883734739884,360.907472955456,110239.50927152,48051.7521456543
4.0297887656506,18.539302927439,4.89814780886685,584.355568304154,170246.520734503,35414.5289466603
2.53871305706699,60.9590912152144,2.30631583629756,576.050092342248,142816.215297386,43093.4178638251
4.14588416349617,19.9008401251774,7.69420946504986,337.599957100467,209502.97269765,29567.9993431122
2.22414810391283,28.7857262078485,4.89026485673558,441.654347911053,157514.009974042,61070.4904434315
9.6625345777813,111.147354274693,2.54021594673412,388.057342458781,425044.223415683,52791.7303206194
3.02538288581857,28.0486118257979,4.13177019900529,303.462601220345,145542.350213144,38288.8574795472
5.98189755744104,36.0287637126712,3.98844235253598,427.349422643135,111357.641248329,26035.5988641982
2.40184284798748,74.1461966340019,5.41516790474542,420.602585582377,96612.818269497,31685.7296148637
6.04567605841406,24.1034668528871,6.33523520982651,473.470748492442,110906.779177334,102669.748260575
7.43375789873821,24.9770568550164,4.42232825269223,566.157212320709,257754.32358268,58435.5544321211
1.30688752580117,97.1316394146265,3.59335833529594,405.906747572999,133883.924891087,49816.6706046069
4.19070163137945,24.1504268685593,2.4821806184618,498.732600998559,253438.356036866,37909.8372609162
10.7120563174547,13.835915582385,5.09488468937963,656.788747956172,114957.740238811,59370.5420173182
3.511996562346,58.0454536059651,6.52002415841851,774.561299782433,183230.319570624,142641.217082431
1.64948671790163,100.04289479606,6.4568109514332,407.632002027953,214155.783673972,47638.3103343627
6.21907764207,67.6853564495539,3.13334359463539,614.297442435538,128344.08018606,32327.4391807257
3.5437996907545,101.733990696555,5.46780269533251,320.12661914883,264842.742275158,26519.6797522989
5.78991599305581,26.8922767314899,3.95836859894439,564.700291006012,187376.377147771,86153.859341307
7.11835246761729,20.0652918914151,3.44928373886512,515.571984632053,142833.782137194,63056.5501323043
3.84517635142969,28.3874691622893,4.51009396099902,534.169685388629,235408.49260041,23191.2766067644
1.96153156222024,13.6929493127091,3.1369158731951,490.299561898163,911260.254156339,67583.1924302098
7.33283950145218,42.7300886795365,2.54340235711737,560.2308857096,214081.895632563,45111.7861792552
5.86030126618684,39.8706152755062,3.68466425275415,688.32370584902,132059.664131376,27417.573700185
6.39963752787272,27.4598790478794,2.72549779638277,515.826945212451,134064.176746686,38754.3479852085
2.15355673972668,32.4385429193138,2.53209753465249,351.293405867526,156830.43494184,29816.2245509259
1.66946487322503,32.245042219453,4.62659140767441,290.773723931857,178038.165261641,41430.2766998336
2.06679829608926,103.222633266742,2.96444486356601,516.365136396198,190788.047170859,25804.0856296941
6.53516928277702,85.5545766129782,3.76780128882688,553.299597054999,100979.182817765,55625.071165594
2.86599056312888,52.8624340638749,3.72506655543298,309.745902169653,97752.6026084331,64342.6272758616
1.78568045295521,50.8025862930255,1.74701775723032,426.334054254739,170984.56870329,59624.7730619797
1.85586597765908,45.5681962056375,4.31051139235624,360.27523723359,170692.366713709,31012.3750340739
2.82960862891109,29.3830277593398,2.94370109023057,693.852135617217,105618.734843851,68012.2912927061
2.32371369818575,44.8333388702289,3.02851160101018,381.738601867827,123583.667924214,45760.9416304468
5.54814041513101,54.7476845691913,3.67546308920142,388.006144171367,189329.570851895,31172.4760728645
5.14660502645248,31.6695467944917,6.72072406411576,317.138381385395,129357.235962537,55367.1547068725
2.9590224104072,17.6512898600442,4.43151587355149,282.286345474759,275095.337382176,37078.287503059
2.93583731511139,28.2846078113223,2.89857250670009,490.391744769459,103618.3167787,25829.1775233116
4.98236669223792,27.6912629339868,3.16601130414976,879.533698982576,260774.145883118,40382.1152331951
4.65049568986292,55.8136565006108,2.13777937301098,411.58496333012,154217.848960055,54228.6518059891
5.11553005821709,23.9183969074004,6.22564018029386,366.908135610737,120201.985562632,47712.5107594406
3.98070553380749,33.1515537862992,4.76430792963735,516.45650561107,117191.267889349,29731.7310339071
10.6291856923838,23.5687385359534,4.23621457802211,266.478496827082,107313.700426703,49896.020305048
2.48540092266878,34.0355625232345,4.33720230480471,408.340718511034,116854.76524806,25997.22610382
4.25370139785372,33.8258141382766,2.06725075535646,425.910385017423,174529.428178298,107965.004852574
7.88821424294866,22.7947410689316,3.66053388097808,348.923597189246,205418.222869295,25613.5305683704
11.3846471740793,13.1035777335389,6.46608261263566,266.853340791033,370573.237757997,42043.580035477
1.89475547444039,70.0805143806531,4.16109993941016,392.836269455481,102593.393785572,26884.4639049681
8.73417105049029,56.5292271285266,15.0037985078645,355.294681518015,127867.518342057,34325.1799628528
3.54987096111877,41.539307089484,2.93609813316065,1323.06246129339,94315.4385999153,56005.1634014506
4.53078376277681,31.3203951973476,4.16878260378771,523.974914169101,126674.132713917,25231.4683934942
3.02576177081362,26.7669097199758,3.67833216730577,520.456797585978,151377.171150158,26617.2486329383
3.79370517341115,85.9450590316132,5.91883613594841,699.671996236183,151776.115514577,46853.8347003967
4.82194043090342,177.210777168108,5.26930806016716,414.172768692944,151720.785322519,20804.0711564894
5.68983299010458,40.0858973230533,2.65833842203905,536.9423497912,123834.281777654,37607.5147137054
4.97271905892989,51.0609760875891,2.95085979651139,343.679517903505,138199.369882508,46570.1629583124
5.47252488334461,25.2614758172184,6.84843087741104,525.062579119485,166862.168800506,79844.3570913714
5.4648949274991,32.4085181281403,4.22307978004791,274.727942522722,178915.885593596,35876.3846824185
4.01296004883464,102.96529477125,8.41713170783424,351.79419972774,121569.465062643,39602.2939659254
4.61450381035931,23.0082747637385,2.62590433327711,481.110949370527,119728.028326934,64103.0074262602
3.83171326347965,75.4629436025364,4.38611932141493,703.585844888767,154748.922947246,98995.4192146978
3.39980432142609,52.0518667251321,8.2762569080673,308.163582441592,101971.49104235,41879.7093816997
4.94131349989083,21.8014499810401,7.35077012968009,391.85724380264,168551.640120399,42693.7018395308
5.11485360998716,109.73665214833,2.63950158576625,648.996602846655,127695.906697287,66248.0711750749
7.15756642840053,24.4560285125025,4.71213309231874,321.814804140108,130671.797131076,22858.9625858807
5.05846700070484,46.3243377875443,3.10236636601604,385.612708898232,190574.667388309,57082.5531053393
4.19096978882239,66.2592352017217,6.69743117296067,445.340549154943,348736.278454954,26267.1571043589
2.68677052809367,19.4976878762338,3.77800394792276,640.463133625306,182975.715341774,49142.1126615945
1.22408793866087,82.4172309171137,3.46011759663762,414.42461566182,144847.375266742,58221.324338914
0.666764807436381,77.6764671180991,2.78775533930808,436.928637252004,204150.110877235,24641.5730683287
6.07801107119238,38.1886647738633,2.17195786832751,572.16816714274,186578.258147553,88178.1069594593
5.6352725404562,25.7036699854182,5.70422218028993,368.986786807776,105391.042075506,47822.4519334777
7.56627362290893,41.3344269892483,4.19603152608836,508.109651961109,117321.497838489,44966.9886954241
1.09836472762927,22.410431718858,5.09691984290098,307.569646476759,172556.518921874,41330.7920462392
2.92374091085005,62.6979722314336,5.21356837735178,430.32398710835,119572.868683381,46510.8537067102
1.08024043476832,110.482463821271,4.78275494585554,446.079283370952,153478.977161488,28697.6324622664
7.35396102200546,18.4896755758746,2.47181758283222,572.228552996074,210098.109412838,38816.4628838712
3.03639003687978,25.0380696544996,3.43799655678397,472.014003780793,243577.394511095,31090.9738057664
5.2688989073401,17.5728285961011,1.87470705014837,500.640666908326,184663.179703898,25294.6597559509
4.11405244354005,14.6939315843893,4.49885561206586,297.420218205793,408246.534600054,23367.1418374487
13.8064210347625,63.040534823333,4.0906680354183,310.723198534022,104173.637069916,39706.3122671531
10.9537319650443,59.8638840883015,3.71359050376093,354.200049547685,148624.841512857,148185.909779069
3.26884513306879,77.6741000664729,3.86526543739004,537.29762797258,129980.106141551,20545.7924269689
24.5597779090541,39.5327764054363,6.92916975706622,405.195478554329,178218.379063069,94716.4669600864
1.9637935252185,49.3510035123502,3.18570650273394,270.045334521853,131843.336156245,45019.6218144982
5.36832055843184,40.6080670741509,4.51371846846349,369.798173996158,208416.588159048,29504.655214055
1.57038460469041,92.9638355840896,5.12987933710218,675.138050190146,193092.17958521,42220.9606295098
1.6482994444432,50.1218489070048,4.39163217811783,515.737942248502,162563.017371201,52124.5686342396
10.3460203419786,31.4108215261763,3.22439541414802,572.722624480152,140508.296518952,33739.3924875178
3.9992552684303,35.9422921714906,2.8699934759581,334.026307397359,203437.6848345,61829.4595748391
4.80477481613962,25.4369373261229,4.87158524667899,381.454419895663,345743.258309275,102375.727137758
1.5445779035712,56.5359089335172,2.72510890122259,321.468774357159,148240.742466435,28622.5602437851
1.68271538220984,25.9860694482834,4.94245970117885,436.36367683148,504101.321771348,25666.2908447421
4.37549424803018,15.736634389221,4.17573716602523,481.062834255426,99303.0807156,20962.9499463209
2.76516617050115,78.2954211542138,4.16174413793981,313.978793446874,149233.398227986,33410.8267061033
4.20970289496722,27.5265836429263,2.61472998813194,562.253184767791,170880.704553547,46876.1221602943
2.7449795284324,47.0685923382914,4.28756540149917,386.722776401533,169308.668686297,19242.4893258662
3.21302537751548,21.9475285705402,2.56319645036489,295.935227066021,156275.708100629,77595.7519937187
1.41364133492223,61.8102059033505,5.27504298528121,704.437534458396,170250.527340656,44438.4017130257
4.37379787628691,38.6234695435273,3.49114469072272,488.308145962196,162475.484808573,54816.6238898019
3.18356643643818,92.0209413640701,11.4487616037053,337.966704423587,182909.779912132,41721.8955519416
2.28455365489969,68.3833708033927,5.40113975543598,578.57698466777,224642.410140587,27707.6459063941
3.3021050571209,64.6707515523208,4.0679768202275,485.165945849429,206451.903338681,45541.1861156808
3.4779928024892,29.6020764603483,2.91155339178668,450.429781469003,149999.954147189,42419.3630755653
3.63230810284595,30.4953711168841,3.08031380721607,396.774486446882,117542.095501549,169918.404827369
6.90689130304458,36.4287206843623,4.04021070409966,422.559536119061,155767.394437618,61223.7991816875
3.44849185885715,15.4808860661472,5.09953290931671,473.898188745772,116049.17399135,38632.8576829503
2.60851836348742,18.2640062617952,3.04055271506864,473.136304079055,135382.807010562,50400.4572729268
5.0362731081067,76.4859719799209,2.63444608209646,403.295156756058,148608.787717881,77866.5518878774
5.0522793141417,21.4804189372378,4.01067644619127,802.362827150876,254184.32341427,32364.7857305423
1.85918021734697,11.9881770066585,6.83724981967096,231.260809036514,145295.85379118,20084.3236851667
8.9376119380648,36.9611378698952,4.23007653214353,588.155979304588,132450.246896514,32197.0829804652
1.98429205363529,36.0251597134918,3.22243656907503,244.190723026515,108774.296291517,31274.8269275854
3.61014623793544,37.7798110343906,4.14254679803473,576.863452337128,196172.3530615,31204.464661777
1.71572796322909,28.1851227222769,3.46422463415321,370.272759301343,132339.168603866,56458.040065443
4.88320157865069,18.2513585695711,4.03124164520821,448.383148910556,237571.425111911,21390.1111681449
4.7165305781463,44.8135752341164,3.35031511381792,473.987897482573,223240.875299409,42390.5195270215
4.44313946616712,23.6438783666563,2.64005516081702,480.674455640821,96874.0145057526,36811.2605833472
4.22127494252374,28.5424028129434,3.4733937929846,359.477300942968,142821.525026758,35207.9710068844
4.74123297682962,31.4534285615416,2.75577375926652,616.790450664226,144080.027521821,44320.1517035363
2.19901193764506,39.4968616187249,7.27316154863431,929.810672760072,108861.55325119,42783.3308197897
3.48515456056298,43.083710879117,2.10745206351766,446.916229779292,127623.651416488,41464.1178220949
2.2742588309513,11.0382409185937,2.97332818760115,453.806125794265,304824.143084999,42807.4199593704
2.62939430531096,21.7665860137042,3.13432126571814,352.907697425739,314087.613405651,64753.943562216
3.16785862975981,29.7077005443728,3.30511034903123,676.788030500515,269979.030923243,43350.4459838543
2.05403856916647,39.5490794680246,2.47303627091441,242.31878342324,134124.697554651,32465.7033364775
5.93407662770499,40.1216523448246,1.69507316958074,471.404012443798,122869.336622042,47382.081576335
2.29993322998371,27.7568805758594,6.20796222771277,284.585741246288,95761.9416478553,37931.3510441986
5.45074589718041,20.6318365709878,2.56703307451815,715.39844448791,234159.780490262,49963.7878706048
2.03080665989398,41.86695849266,2.16115292405255,461.06283621565,132481.44838193,40580.7832156291
3.9019977998562,11.9609705522325,3.62598540461069,483.422737258245,183966.614021508,125930.506086377
5.22394033230612,26.6701237357058,2.36024507529136,374.271325232683,115255.967508686,21607.1909188491
2.65151968840556,12.6519315880715,4.00840664919171,412.166372178107,90248.350107619,53736.9947023583
6.6009011844878,29.3258037020149,5.40624152804758,461.068373546385,166740.509938604,58870.1363389384
2.55432712119415,59.7369603743773,5.07875715171886,382.188945695677,180547.801946857,198723.984263076
2.24948439660017,16.6694335626906,2.34966875499306,348.589353697348,132325.956272953,48810.1209264933
1.86139968546529,54.5304723748367,2.30832779677933,448.813735722381,110532.935539875,41444.5813334037
1.78118140633734,21.3779410455062,2.94598583773248,680.128033183907,193608.97409409,35007.0630138402
1.79468113373831,68.1868666261729,3.70109452126374,333.260432442916,133386.975906591,45286.7064476327
9.40293073989524,22.1209935930249,2.42639850231423,366.677434937449,95564.0278440986,39166.2675459775
3.33591993769636,25.851380990311,6.38098718106751,445.189111975589,127743.285914131,49372.3065378676
3.72565705504294,49.4168314682296,2.74640065624983,429.238204212602,171316.190700638,29441.3336377427
5.78434440839677,32.4858094926067,3.02071382929831,1055.82750955797,181142.9584305,62299.3022490649
2.35045023581839,75.9938973193739,3.21770894454048,271.443436294185,129758.863788496,26141.652304909
1.68151490130686,17.2407648961254,2.91482460025262,379.875192447825,149110.366224348,46763.6813512656
2.24605980753894,53.1042342133185,3.48851780871903,444.390154666039,334340.163681457,84413.2131562896
4.7106284191934,200.749124590091,3.75166854649935,429.287504504686,133641.713216209,60871.7296539512
3.35504477836148,14.9310816402393,4.43649427239372,224.883205013158,210590.250173512,48758.9464833691
7.35092978050352,46.6507350025607,7.7916874376386,358.593315919127,89762.9639697934,25574.5686096838
3.75013317390576,34.083890774107,4.76112956138073,575.532399456415,162870.672823309,32428.3299449425
3.1946632171281,30.0949842845857,3.89110250020524,340.384184103354,136426.553619915,32143.0695141802
10.1275387712318,32.3593507997551,4.52984798658007,350.85182358018,138691.351140163,42774.3613804292
3.58512180637154,7.47144502025418,2.6713814503062,400.281458397894,148578.568651016,41252.22322858
6.38645958899924,32.8513622515513,6.56644442051448,420.982139852619,108873.478873221,41056.6264374716
4.02843915849303,26.4226349992166,5.84621568819657,252.839531941307,102129.501314622,35321.4785466383
2.23799556643134,11.4751200725011,2.4685274195139,714.970734506316,150020.883172275,37683.9053915245
2.57410062501923,29.9689718982825,4.13800582562247,466.735432052097,93312.7406825203,35689.4550760282
3.55082134594026,31.0147433976606,10.969300632473,751.012148554635,161805.222062173,55809.5857378421
2.47212848616144,66.044520317085,3.37054020646144,614.436129132352,244130.863916686,30284.0460897248
7.2326511556436,54.7774464998342,5.77450588021242,287.635806507106,549179.919312601,45017.0868396715
