"load_Dach","load_Strasse","load_Hof","load_Putzfassade","load_total"
4124.70720451479,23839.2971402597,0,0,27964.0043447745
5003.39061069809,61585.1760575404,0,0,66588.5666682385
5980.57325074977,69117.9883909253,0,0,75098.5616416751
7431.06703644159,98289.2708820492,0,0,105720.337918491
13742.3144561294,38336.1427662718,0,0,52078.4572224012
16854.7727399597,22827.1815520334,0,0,39681.9542919932
9236.44568553059,46181.5020968947,0,0,55417.9477824253
9515.13440374861,23247.1120050458,0,0,32762.2464087944
28594.9946373373,44586.1582494442,0,0,73181.1528867815
10241.7407020712,37810.0114435831,0,0,48051.7521456543
7971.40650594459,27443.1224407157,0,0,35414.5289466603
2337.03547608651,40756.3823877386,0,0,43093.4178638251
4706.52626847678,24861.4730746354,0,0,29567.9993431122
3512.39374210862,57558.0967013228,0,0,61070.4904434315
10568.6878938331,42223.0424267863,0,0,52791.7303206194
7977.21983520968,30311.6376443376,0,0,38288.8574795472
3007.62319190822,23027.97567229,0,0,26035.5988641982
3621.78744495355,28063.9421699101,0,0,31685.7296148637
7930.48562850795,94739.2626320669,0,0,102669.748260575
5882.43438141404,52553.1200507071,0,0,58435.5544321211
13217.9861921088,36598.684412498,0,0,49816.6706046069
14420.840023134,23488.9972377821,0,0,37909.8372609162
17870.0644783785,41500.4775389397,0,0,59370.5420173182
4094.21536617946,138547.001716252,0,0,142641.217082431
4040.31834016859,43597.9919941941,0,0,47638.3103343627
5702.02940199681,26625.4097787288,0,0,32327.4391807257
5625.23708722199,20894.4426650769,0,0,26519.6797522989
11033.3751623947,75120.4841789123,0,0,86153.859341307
16991.6017900825,46064.9483422219,0,0,63056.5501323043
5148.52995431002,18042.7466524544,0,0,23191.2766067644
20271.0170809563,47312.1753492534,0,0,67583.1924302098
3869.39371035297,41242.3924689022,0,0,45111.7861792552
4803.39141639979,22614.1822837852,0,0,27417.573700185
5781.88760679786,32972.4603784106,0,0,38754.3479852085
3901.21373069707,25915.0108202288,0,0,29816.2245509259
16125.9452885674,25304.3314112662,0,0,41430.2766998336
2312.33767739703,23491.747952297,0,0,25804.0856296941
14110.6090427348,41514.4621228593,0,0,55625.071165594
5589.5809720073,58753.0463038543,0,0,64342.6272758616
6955.37091506938,52669.4021469103,0,0,59624.7730619797
4832.31643411368,26180.0585999602,0,0,31012.3750340739
4074.4931173255,63937.7981753806,0,0,68012.2912927061
9949.56961030776,35811.372020139,0,0,45760.9416304468
4335.89609403928,26836.5799788252,0,0,31172.4760728645
14780.1857543088,40586.9689525637,0,0,55367.1547068725
5605.27743970129,31473.0100633577,0,0,37078.287503059
5821.38939502076,20007.7881282908,0,0,25829.1775233116
3207.18365043836,37174.9315827567,0,0,40382.1152331951
3762.19576623937,50466.4560397498,0,0,54228.6518059891
4301.19878979599,43411.3119696446,0,0,47712.5107594406
9029.77232938642,20701.9587045206,0,0,29731.7310339071
3304.99410972764,46591.0261953203,0,0,49896.020305048
7889.66830596961,18107.5577978504,0,0,25997.22610382
59248.8359611694,48716.1688914047,0,0,107965.004852574
7256.27901471389,18357.2515536565,0,0,25613.5305683704
4945.44884200598,37098.131193471,0,0,42043.580035477
5489.65630586912,21394.807599099,0,0,26884.4639049681
5173.61168511881,29151.568277734,0,0,34325.1799628528
20321.0087388753,35684.1546625753,0,0,56005.1634014506
11017.6630577812,14213.805335713,0,0,25231.4683934942
9111.26289150523,17505.985741433,0,0,26617.2486329383
21826.8490819321,25026.9856184647,0,0,46853.8347003967
3957.38801048578,16846.6831460036,0,0,20804.0711564894
8729.03257233522,28878.4821413702,0,0,37607.5147137054
7068.71883870517,39501.4441196072,0,0,46570.1629583124
6663.23318928726,73181.1239020841,0,0,79844.3570913714
8191.19648619367,27685.1881962249,0,0,35876.3846824185
3881.31698918636,35720.9769767391,0,0,39602.2939659254
6596.9017966,57506.1056296602,0,0,64103.0074262602
12693.7582510425,86301.6609636552,0,0,98995.4192146978
3449.65396818151,38430.0554135182,0,0,41879.7093816997
8542.14737888477,34151.5544606461,0,0,42693.7018395308
