"source","Diuron","Mecoprop","Terbutryn","Benzothiazol","Zn","Cu"
"Bitumendach",0.849809390392928,1.20849690606728,0.80369202558506,0.45864963355089,0.435579720408659,0.469654315365045
"Ziegeldach",0.849809390392928,1.20849690606728,0.80369202558506,0.45864963355089,0.435579720408659,0.469654315365045
"Dach_weitere",0.849809390392928,1.20849690606728,0.80369202558506,0.45864963355089,0.435579720408659,0.469654315365045
"Strasse",0.849809390392928,1.20849690606728,0.80369202558506,0.45864963355089,0.435579720408659,0.469654315365045
"Hof",0.849809390392928,1.20849690606728,0.80369202558506,0.45864963355089,0.435579720408659,0.469654315365045
"Putzfassade",0.849809390392928,1.20849690606728,0.80369202558506,0.45864963355089,0.435579720408659,0.469654315365045
