"source","Diuron","Mecoprop","Terbutryn","Benzothiazol","Zn","Cu"
"Bitumendach",0.880793800366892,1.42207739100401,0.660697361820058,0.453246748523892,0.489529003679613,0.672696237246513
"Ziegeldach",0.880793800366892,1.42207739100401,0.660697361820058,0.453246748523892,0.489529003679613,0.672696237246513
"Dach_weitere",0.880793800366892,1.42207739100401,0.660697361820058,0.453246748523892,0.489529003679613,0.672696237246513
"Strasse",0.880793800366892,1.42207739100401,0.660697361820058,0.453246748523892,0.489529003679613,0.672696237246513
"Hof",0.880793800366892,1.42207739100401,0.660697361820058,0.453246748523892,0.489529003679613,0.672696237246513
"Putzfassade",0.880793800366892,1.42207739100401,0.660697361820058,0.453246748523892,0.489529003679613,0.672696237246513
