"load_Dach","load_Strasse","load_Hof","load_Putzfassade","load_total"
1.29701831760782,0,NA,NA,1.29701831760782
0.739011036523978,0,NA,NA,0.739011036523978
1.04013167575109,0,NA,NA,1.04013167575109
0.752198619344609,0,NA,NA,0.752198619344609
2.39819409363337,0,NA,NA,2.39819409363337
0.668790354569585,0,NA,NA,0.668790354569585
0.977089986843298,0,NA,NA,0.977089986843298
0.681948957116506,0,NA,NA,0.681948957116506
1.07091887803426,0,NA,NA,1.07091887803426
1.71727235241045,0,NA,NA,1.71727235241045
0.709799776807243,0,NA,NA,0.709799776807243
1.21916948999433,0,NA,NA,1.21916948999433
0.913088486551924,0,NA,NA,0.913088486551924
0.861114000266275,0,NA,NA,0.861114000266275
1.09490083070816,0,NA,NA,1.09490083070816
1.37655560647535,0,NA,NA,1.37655560647535
1.56162894439204,0,NA,NA,1.56162894439204
2.05311248791334,0,NA,NA,2.05311248791334
0.478410836237846,0,NA,NA,0.478410836237846
1.37771110131302,0,NA,NA,1.37771110131302
0.341249819702981,0,NA,NA,0.341249819702981
1.47748391119288,0,NA,NA,1.47748391119288
3.26652277847653,0,NA,NA,3.26652277847653
0.711641950853167,0,NA,NA,0.711641950853167
1.06779811319158,0,NA,NA,1.06779811319158
3.11562321376102,0,NA,NA,3.11562321376102
0.990365336933641,0,NA,NA,0.990365336933641
3.06319305161703,0,NA,NA,3.06319305161703
1.61880466109062,0,NA,NA,1.61880466109062
0.878703891262729,0,NA,NA,0.878703891262729
0.779814079557749,0,NA,NA,0.779814079557749
0.559574779029014,0,NA,NA,0.559574779029014
1.38031527533087,0,NA,NA,1.38031527533087
7.26173344882883,0,NA,NA,7.26173344882883
1.35485926052421,0,NA,NA,1.35485926052421
1.10053916928221,0,NA,NA,1.10053916928221
2.57337030219701,0,NA,NA,2.57337030219701
1.1208057681976,0,NA,NA,1.1208057681976
1.13197688996708,0,NA,NA,1.13197688996708
1.08673704034075,0,NA,NA,1.08673704034075
0.937591218350098,0,NA,NA,0.937591218350098
0.741242168713235,0,NA,NA,0.741242168713235
2.59169758699651,0,NA,NA,2.59169758699651
2.174011465327,0,NA,NA,2.174011465327
0.346761182926076,0,NA,NA,0.346761182926076
0.748189327326303,0,NA,NA,0.748189327326303
0.468260125823774,0,NA,NA,0.468260125823774
0.589761776917614,0,NA,NA,0.589761776917614
0.670424708713096,0,NA,NA,0.670424708713096
2.10342097242866,0,NA,NA,2.10342097242866
0.677651133904633,0,NA,NA,0.677651133904633
1.58028291159372,0,NA,NA,1.58028291159372
0.973963326791213,0,NA,NA,0.973963326791213
0.886970997953531,0,NA,NA,0.886970997953531
0.880946734939793,0,NA,NA,0.880946734939793
1.29914557814083,0,NA,NA,1.29914557814083
1.01614855280349,0,NA,NA,1.01614855280349
0.641290423589728,0,NA,NA,0.641290423589728
1.62670217269154,0,NA,NA,1.62670217269154
0.417072946396965,0,NA,NA,0.417072946396965
1.52103415813547,0,NA,NA,1.52103415813547
0.796784253219441,0,NA,NA,0.796784253219441
2.00758091026269,0,NA,NA,2.00758091026269
0.981911009145554,0,NA,NA,0.981911009145554
0.92936335824375,0,NA,NA,0.92936335824375
0.619918480171272,0,NA,NA,0.619918480171272
1.22485466183603,0,NA,NA,1.22485466183603
1.31366787527407,0,NA,NA,1.31366787527407
0.51070532683618,0,NA,NA,0.51070532683618
1.03367622933193,0,NA,NA,1.03367622933193
0.631273304496896,0,NA,NA,0.631273304496896
0.394506304898279,0,NA,NA,0.394506304898279
0.548577240026139,0,NA,NA,0.548577240026139
1.0889085900886,0,NA,NA,1.0889085900886
1.45543339285547,0,NA,NA,1.45543339285547
0.601539699666694,0,NA,NA,0.601539699666694
0.828331743327679,0,NA,NA,0.828331743327679
0.978539466444538,0,NA,NA,0.978539466444538
3.54876043248302,0,NA,NA,3.54876043248302
1.10486953554491,0,NA,NA,1.10486953554491
2.06759614302355,0,NA,NA,2.06759614302355
0.89064081810479,0,NA,NA,0.89064081810479
1.05512743423126,0,NA,NA,1.05512743423126
14.2946228424727,0,NA,NA,14.2946228424727
2.88274486175464,0,NA,NA,2.88274486175464
2.26416346116334,0,NA,NA,2.26416346116334
2.33556629060133,0,NA,NA,2.33556629060133
1.89879068944922,0,NA,NA,1.89879068944922
0.953657184255779,0,NA,NA,0.953657184255779
1.11358979347765,0,NA,NA,1.11358979347765
2.0293534333842,0,NA,NA,2.0293534333842
2.57814483110928,0,NA,NA,2.57814483110928
1.57929199511954,0,NA,NA,1.57929199511954
1.03345451876845,0,NA,NA,1.03345451876845
1.10446464911012,0,NA,NA,1.10446464911012
2.57080301255274,0,NA,NA,2.57080301255274
1.26244276735164,0,NA,NA,1.26244276735164
0.517156640275017,0,NA,NA,0.517156640275017
0.489943501750109,0,NA,NA,0.489943501750109
1.26457276409558,0,NA,NA,1.26457276409558
0.673726840288117,0,NA,NA,0.673726840288117
0.823417540933637,0,NA,NA,0.823417540933637
0.699504829058722,0,NA,NA,0.699504829058722
2.27738755645014,0,NA,NA,2.27738755645014
2.39294131460554,0,NA,NA,2.39294131460554
0.721515301307107,0,NA,NA,0.721515301307107
1.40001553717638,0,NA,NA,1.40001553717638
1.53348430337458,0,NA,NA,1.53348430337458
0.412894821921427,0,NA,NA,0.412894821921427
1.81557647223492,0,NA,NA,1.81557647223492
1.28802445208,0,NA,NA,1.28802445208
0.464340189676156,0,NA,NA,0.464340189676156
5.19874093873469,0,NA,NA,5.19874093873469
1.78817124919428,0,NA,NA,1.78817124919428
1.22837393467728,0,NA,NA,1.22837393467728
0.987640238240659,0,NA,NA,0.987640238240659
1.94543813480023,0,NA,NA,1.94543813480023
0.351627711366029,0,NA,NA,0.351627711366029
0.560327809978826,0,NA,NA,0.560327809978826
0.975942232453194,0,NA,NA,0.975942232453194
1.98868051536713,0,NA,NA,1.98868051536713
0.576888122004209,0,NA,NA,0.576888122004209
0.852772682833489,0,NA,NA,0.852772682833489
0.472900138153913,0,NA,NA,0.472900138153913
0.851509618716576,0,NA,NA,0.851509618716576
1.10710432179971,0,NA,NA,1.10710432179971
1.40818298511488,0,NA,NA,1.40818298511488
0.704160933157907,0,NA,NA,0.704160933157907
1.16996942542183,0,NA,NA,1.16996942542183
0.720174950941449,0,NA,NA,0.720174950941449
1.4888912718743,0,NA,NA,1.4888912718743
0.833871761566434,0,NA,NA,0.833871761566434
1.41728580509378,0,NA,NA,1.41728580509378
1.70284755302176,0,NA,NA,1.70284755302176
0.900034916383953,0,NA,NA,0.900034916383953
