"load_Dach","load_Strasse","load_Hof","load_Putzfassade","load_total"
0,0,0,0.064075236315362,0.064075236315362
0,0,0,0.072335735950596,0.072335735950596
0,0,0,0.108790041433946,0.108790041433946
0,0,0,0.0984414610576567,0.0984414610576567
0,0,0,0.287869488765339,0.287869488765339
0,0,0,0.0680830834252441,0.0680830834252441
0,0,0,0.21220070188708,0.21220070188708
0,0,0,0.0995284988533232,0.0995284988533232
0,0,0,0.186370155508477,0.186370155508477
0,0,0,0.157655055548087,0.157655055548087
0,0,0,0.0981522513627689,0.0981522513627689
0,0,0,0.141497255450144,0.141497255450144
0,0,0,0.0648827546388174,0.0648827546388174
0,0,0,0.0676107119150559,0.0676107119150559
0,0,0,0.062970510199867,0.062970510199867
0,0,0,0.439492156281396,0.439492156281396
0,0,0,0.0874960784700513,0.0874960784700513
0,0,0,0.126053646073663,0.126053646073663
0,0,0,0.255491500212768,0.255491500212768
0,0,0,0.290987300588467,0.290987300588467
0,0,0,0.066477154105978,0.066477154105978
0,0,0,0.0767189185465282,0.0767189185465282
0,0,0,0.177160732216504,0.177160732216504
0,0,0,0.103888828637491,0.103888828637491
0,0,0,0.166143214802976,0.166143214802976
0,0,0,0.081529777600299,0.081529777600299
0,0,0,0.032190045573004,0.032190045573004
0,0,0,0.108090258745928,0.108090258745928
0,0,0,0.0465519282401805,0.0465519282401805
0,0,0,0.164029458304936,0.164029458304936
0,0,0,0.0723235327989979,0.0723235327989979
0,0,0,0.0818990073288462,0.0818990073288462
0,0,0,0.0755648326713581,0.0755648326713581
0,0,0,0.207423544298634,0.207423544298634
0,0,0,0.149495399986337,0.149495399986337
0,0,0,0.0833486387165142,0.0833486387165142
0,0,0,0.0554681549581366,0.0554681549581366
0,0,0,0.0802684002994111,0.0802684002994111
0,0,0,0.15096950567799,0.15096950567799
0,0,0,0.25397047830239,0.25397047830239
0,0,0,0.0344189896584213,0.0344189896584213
0,0,0,0.0882136405278934,0.0882136405278934
0,0,0,0.0706407653131443,0.0706407653131443
0,0,0,0.177661672563567,0.177661672563567
0,0,0,0.0636178528012922,0.0636178528012922
0,0,0,0.119324592409367,0.119324592409367
0,0,0,0.150082668508963,0.150082668508963
0,0,0,0.0517663972605402,0.0517663972605402
0,0,0,0.145361025856159,0.145361025856159
0,0,0,0.187210276511826,0.187210276511826
0,0,0,0.0922698266007551,0.0922698266007551
0,0,0,0.0465951966024835,0.0465951966024835
0,0,0,0.10105653894918,0.10105653894918
0,0,0,0.0824875979743066,0.0824875979743066
0,0,0,0.0708300235449006,0.0708300235449006
0,0,0,0.0563253603605869,0.0563253603605869
0,0,0,0.0877980506128856,0.0877980506128856
0,0,0,0.10654080938601,0.10654080938601
0,0,0,0.345189080385554,0.345189080385554
0,0,0,0.0453446795117336,0.0453446795117336
0,0,0,0.195719284661675,0.195719284661675
0,0,0,0.103996985787033,0.103996985787033
0,0,0,0.0694923103721376,0.0694923103721376
0,0,0,0.0838146910872384,0.0838146910872384
0,0,0,0.0505674503891131,0.0505674503891131
0,0,0,0.133872219749563,0.133872219749563
0,0,0,0.0569333872253823,0.0569333872253823
0,0,0,0.0381683485570707,0.0381683485570707
0,0,0,0.0674894479979964,0.0674894479979964
0,0,0,0.0765072494352044,0.0765072494352044
0,0,0,0.25699102331762,0.25699102331762
0,0,0,0.128764512595576,0.128764512595576
0,0,0,0.106618836340199,0.106618836340199
0,0,0,0.19226449761457,0.19226449761457
0,0,0,0.198159379218569,0.198159379218569
0,0,0,0.0611005270456724,0.0611005270456724
0,0,0,0.0755074187269608,0.0755074187269608
0,0,0,0.0817563312158948,0.0817563312158948
0,0,0,0.184431729937555,0.184431729937555
0,0,0,0.0925506312256718,0.0925506312256718
0,0,0,0.102182590074072,0.102182590074072
0,0,0,0.278114129995254,0.278114129995254
0,0,0,0.0737696417336187,0.0737696417336187
0,0,0,0.0716334420036387,0.0716334420036387
0,0,0,0.159090258411492,0.159090258411492
0,0,0,0.0694960699402072,0.0694960699402072
0,0,0,0.199342108828555,0.199342108828555
0,0,0,0.115871312920401,0.115871312920401
0,0,0,0.135024060772889,0.135024060772889
0,0,0,0.107222153496265,0.107222153496265
0,0,0,0.218020018072694,0.218020018072694
0,0,0,0.260837592098297,0.260837592098297
0,0,0,0.0843676768047555,0.0843676768047555
0,0,0,0.0561493386259481,0.0561493386259481
0,0,0,0.131515739737229,0.131515739737229
0,0,0,0.0520482994307425,0.0520482994307425
0,0,0,0.123507238802085,0.123507238802085
0,0,0,0.0507551835106788,0.0507551835106788
0,0,0,0.0952635292417521,0.0952635292417521
0,0,0,0.150036452521673,0.150036452521673
0,0,0,0.0817034968714051,0.0817034968714051
0,0,0,0.0776444543708697,0.0776444543708697
0,0,0,0.0753277203688015,0.0753277203688015
0,0,0,0.112140537711002,0.112140537711002
0,0,0,0.0842212509174875,0.0842212509174875
0,0,0,0.110555831040071,0.110555831040071
0,0,0,0.123592342092453,0.123592342092453
0,0,0,0.239058527970253,0.239058527970253
0,0,0,0.0853011011109088,0.0853011011109088
0,0,0,0.087154603684696,0.087154603684696
0,0,0,0.139735492683481,0.139735492683481
0,0,0,0.156744860904179,0.156744860904179
0,0,0,0.139496932943926,0.139496932943926
0,0,0,0.0716818577330378,0.0716818577330378
0,0,0,0.116512650248394,0.116512650248394
0,0,0,0.154868745826335,0.154868745826335
0,0,0,0.153934456346465,0.153934456346465
0,0,0,0.33023010303628,0.33023010303628
0,0,0,0.0622350408592529,0.0622350408592529
0,0,0,0.128220947916979,0.128220947916979
0,0,0,0.198958129794435,0.198958129794435
0,0,0,0.0528544497936972,0.0528544497936972
0,0,0,0.0893403487094128,0.0893403487094128
0,0,0,0.0422528984615311,0.0422528984615311
0,0,0,0.115274279643831,0.115274279643831
0,0,0,0.0618353054043392,0.0618353054043392
0,0,0,0.208424688743991,0.208424688743991
0,0,0,0.144076249330034,0.144076249330034
0,0,0,0.419550982545981,0.419550982545981
0,0,0,0.0731105068069757,0.0731105068069757
0,0,0,0.0915579236148808,0.0915579236148808
0,0,0,0.0882164904201638,0.0882164904201638
0,0,0,0.0836981489893615,0.0836981489893615
0,0,0,0.0785216193714164,0.0785216193714164
0,0,0,0.153175157506685,0.153175157506685
0,0,0,0.348484012517078,0.348484012517078
0,0,0,0.0731572543594921,0.0731572543594921
0,0,0,0.084218281929166,0.084218281929166
0,0,0,0.155538640150892,0.155538640150892
0,0,0,0.103882575605717,0.103882575605717
0,0,0,0.0583821955938819,0.0583821955938819
0,0,0,0.0774082414414819,0.0774082414414819
0,0,0,0.388490291798009,0.388490291798009
0,0,0,0.204283288855745,0.204283288855745
0,0,0,0.11984074459213,0.11984074459213
0,0,0,0.0995108117231396,0.0995108117231396
0,0,0,0.0944469241668805,0.0944469241668805
0,0,0,0.259357855408978,0.259357855408978
0,0,0,0.0950880027984934,0.0950880027984934
0,0,0,0.156164650408827,0.156164650408827
0,0,0,0.173584561429251,0.173584561429251
0,0,0,0.0698312950402766,0.0698312950402766
0,0,0,0.1708652831238,0.1708652831238
0,0,0,0.430065854152776,0.430065854152776
0,0,0,0.0742361797745619,0.0742361797745619
0,0,0,0.0444941185326558,0.0444941185326558
0,0,0,0.0728456770914081,0.0728456770914081
0,0,0,0.0873784008362761,0.0873784008362761
0,0,0,0.079331191288877,0.079331191288877
0,0,0,0.0561067864231048,0.0561067864231048
0,0,0,0.0461469574850654,0.0461469574850654
0,0,0,0.12932820454827,0.12932820454827
0,0,0,0.104602385566123,0.104602385566123
0,0,0,0.0783950191839275,0.0783950191839275
0,0,0,0.1025455205321,0.1025455205321
0,0,0,0.0712186906463268,0.0712186906463268
0,0,0,0.0561397665953897,0.0561397665953897
0,0,0,0.116127037406356,0.116127037406356
0,0,0,0.0761826164512156,0.0761826164512156
0,0,0,0.0559781896402531,0.0559781896402531
0,0,0,0.128849514767647,0.128849514767647
0,0,0,0.232894743086074,0.232894743086074
0,0,0,0.13600326575716,0.13600326575716
0,0,0,0.196926781945407,0.196926781945407
0,0,0,0.0976069432523408,0.0976069432523408
0,0,0,0.227770443430485,0.227770443430485
0,0,0,0.106983745511156,0.106983745511156
0,0,0,0.194950596186517,0.194950596186517
0,0,0,0.207480592031759,0.207480592031759
0,0,0,0.20793178639151,0.20793178639151
0,0,0,0.0385981465140864,0.0385981465140864
0,0,0,0.154937512649266,0.154937512649266
0,0,0,0.248757843188431,0.248757843188431
0,0,0,0.0877675792970342,0.0877675792970342
0,0,0,0.112711022879667,0.112711022879667
0,0,0,0.122385442390582,0.122385442390582
0,0,0,0.29939792649881,0.29939792649881
0,0,0,0.343283376055971,0.343283376055971
0,0,0,0.0656805699958573,0.0656805699958573
0,0,0,0.0891459570041892,0.0891459570041892
0,0,0,0.2859444296662,0.2859444296662
0,0,0,0.0979403158909317,0.0979403158909317
0,0,0,0.183478492911383,0.183478492911383
0,0,0,0.312942989908365,0.312942989908365
0,0,0,0.113053351934005,0.113053351934005
0,0,0,0.110080808893473,0.110080808893473
0,0,0,0.137945574085871,0.137945574085871
0,0,0,0.0536341105248821,0.0536341105248821
0,0,0,0.0480996181757143,0.0480996181757143
0,0,0,0.19796160517712,0.19796160517712
0,0,0,0.104094477245419,0.104094477245419
0,0,0,0.217992302605787,0.217992302605787
0,0,0,0.185938667433861,0.185938667433861
0,0,0,0.264126396190609,0.264126396190609
0,0,0,0.096121639082503,0.096121639082503
0,0,0,0.0767343302676166,0.0767343302676166
0,0,0,0.0674787895878076,0.0674787895878076
0,0,0,0.117457160778142,0.117457160778142
0,0,0,0.0407486168214468,0.0407486168214468
0,0,0,0.0975112439600125,0.0975112439600125
0,0,0,0.047343245475814,0.047343245475814
0,0,0,0.145217547815646,0.145217547815646
0,0,0,0.191453790242495,0.191453790242495
0,0,0,0.17998348426083,0.17998348426083
0,0,0,0.12029213857399,0.12029213857399
0,0,0,0.109846126691305,0.109846126691305
0,0,0,0.0884605849527409,0.0884605849527409
0,0,0,0.307731178960581,0.307731178960581
0,0,0,0.0658751953432359,0.0658751953432359
0,0,0,0.0470702637560282,0.0470702637560282
0,0,0,0.0715579789952118,0.0715579789952118
0,0,0,0.131097858084887,0.131097858084887
0,0,0,0.046969196482867,0.046969196482867
0,0,0,0.158254795299903,0.158254795299903
0,0,0,0.0673556033644978,0.0673556033644978
0,0,0,0.0591026084959533,0.0591026084959533
0,0,0,0.220888436733978,0.220888436733978
0,0,0,0.143741465659547,0.143741465659547
0,0,0,0.0564848286224662,0.0564848286224662
0,0,0,0.0547043592899563,0.0547043592899563
0,0,0,0.1532368280731,0.1532368280731
0,0,0,0.0602806051564532,0.0602806051564532
0,0,0,0.142702233009227,0.142702233009227
0,0,0,0.138932144941105,0.138932144941105
0,0,0,0.152624242874632,0.152624242874632
0,0,0,0.0986223579317069,0.0986223579317069
0,0,0,0.0805512671580069,0.0805512671580069
0,0,0,0.0750709955015705,0.0750709955015705
0,0,0,0.0625167259157683,0.0625167259157683
0,0,0,0.0474979478142768,0.0474979478142768
0,0,0,0.103057189932008,0.103057189932008
0,0,0,0.268493608652568,0.268493608652568
0,0,0,0.105612388587581,0.105612388587581
0,0,0,0.0686333303554442,0.0686333303554442
0,0,0,0.166511991092993,0.166511991092993
0,0,0,0.161281500557519,0.161281500557519
0,0,0,0.119671741266114,0.119671741266114
0,0,0,0.152076452404387,0.152076452404387
0,0,0,0.0280487478728469,0.0280487478728469
0,0,0,0.0789532781381956,0.0789532781381956
0,0,0,0.100790964562851,0.100790964562851
0,0,0,0.142793442190539,0.142793442190539
0,0,0,0.091963700272908,0.091963700272908
0,0,0,0.06211276767716,0.06211276767716
0,0,0,0.158864861436167,0.158864861436167
0,0,0,0.112117758191248,0.112117758191248
