Diuron;Mecoprop;Zn
0.0992714;1.411309418;1646.097933
0.096682978;1.307140614;1645.483583
0.121237392;1.343357291;1559.3024
0.125084286;1.176093738;1571.389524
0.107918799;1.355803723;1604.680666
0.109257866;1.268223149;1636.982917
0.099560542;1.193440078;1376.575177
0.112889601;1.342193103;1532.089491
0.113877439;1.51706502;1472.911282
0.102460059;1.245349654;1555.200961
0.107477705;1.302999273;1443.65745
0.11202888;1.42649864;1531.358611
0.105043243;1.310132219;1608.893876
0.104029563;1.198404218;1588.806924
0.099677549;1.336273032;1555.531314
0.114333815;1.344452183;1688.896525
0.103344288;1.200770142;1469.169249
0.103697472;1.24006516;1600.361891
0.11395537;1.195865018;1471.067709
0.1018714;1.246343152;1505.435329
0.097627225;1.168151908;1594.444987
0.101308432;1.448406188;1575.55087
0.123906155;1.231118834;1523.470401
0.097248008;1.672946958;1541.963679
0.10700578;1.216428314;1527.071471
0.088376635;1.172264996;1439.122744
0.107676793;1.313494791;1440.105575
0.094563955;1.139240641;1479.473766
0.101061116;1.214227554;1584.800608
0.104120332;1.281760807;1597.596465
0.103112084;1.258006365;1661.149519
0.098924998;1.365027277;1448.406404
0.113396903;1.258830825;1480.010886
0.109910284;1.188438978;1589.294555
0.105523554;1.220414581;1420.606637
0.104442496;1.192994811;1453.794318
0.111032895;1.197132746;1466.324952
0.107303257;1.097214517;1525.766325
0.106930577;1.142721525;1533.678494
0.109538171;1.297293138;1539.56557
0.098228443;1.267907789;1457.706904
0.106161328;1.176749977;1532.123479
0.10218832;1.190869379;1478.446468
0.106738914;1.174547947;1529.548759
0.118658876;1.291833673;1428.100212
0.107825314;1.257946813;1641.62614
0.106916481;1.399574297;1494.748708
0.107965051;1.27029669;1468.281302
0.115850992;1.298182322;1525.888203
0.107082099;1.113612833;1539.481375
0.100477566;1.198677112;1555.987634
0.093747095;1.150391999;1491.490574
0.112417926;1.323348008;1510.566638
0.106509252;1.213535262;1467.316655
0.101366675;1.276090285;1503.452498
0.109826687;1.154840771;1510.153304
0.115401709;1.221037308;1418.698446
0.10048338;1.376581543;1522.884152
0.107089373;1.295928764;1505.473406
0.104208175;1.375152906;1545.078377
0.108887618;1.32168511;1556.407505
0.111290522;1.279073872;1563.065114
0.101030524;1.172258246;1593.748773
0.107836425;1.227384116;1515.939922
0.099559792;1.262765867;1533.660423
0.096968958;1.22640467;1597.972755
0.108689953;1.221997328;1587.267806
0.10413142;1.373770103;1440.038989
0.090668377;1.33549749;1580.27258
0.10781663;1.158709093;1540.560187
0.123908165;1.384709821;1632.198766
0.104270993;1.210596039;1537.476584
0.106109989;1.191887702;1580.458126
0.105321697;1.205398318;1559.038358
0.094132064;1.363911924;1447.828132
0.124957952;1.308634705;1576.852266
0.099583989;1.215558411;1485.169842
0.090611944;1.193934561;1514.985969
0.103797091;1.312837133;1627.298318
0.100261492;1.240999539;1402.150077
0.105925229;1.313262487;1525.866636
0.100451626;1.232192197;1698.79805
0.09891328;1.217487362;1538.956356
0.105477258;1.416413341;1418.588521
0.103353273;1.420441069;1491.281629
0.096458788;1.330432435;1451.64503
0.098338984;1.177774907;1650.837399
0.098846754;1.201099637;1424.601187
0.111669895;1.301784295;1438.130207
0.10561413;1.243393286;1528.123167
0.103306765;1.105328831;1532.573591
0.111890714;1.230752446;1502.423936
0.109349399;1.195686141;1472.579605
0.090109269;1.303027169;1523.957236
0.101194734;1.273763808;1709.311452
0.105649496;1.220367295;1662.730752
0.101310685;1.32344269;1554.271496
0.120098969;1.25925111;1617.251907
0.103472025;1.364003749;1509.00412
0.090872499;1.28687719;1548.141948
