Diuron;Mecoprop;Zn
0.078954853;0.546366862;1238.005917
0.078551606;0.74088853;1414.886181
0.071582393;0.637584407;1153.624566
0.072053462;0.553911636;1355.350205
0.087713178;0.657490438;1207.584255
0.084466423;0.565904158;1158.926712
0.070783061;0.59325026;1484.361574
0.071210019;0.60722223;1118.324061
0.072845389;0.620276015;1194.34175
0.079738371;0.627480634;1235.268026
0.062711229;0.512901648;1408.437794
0.091847072;0.619236442;1277.948476
0.07836788;0.572852024;1274.663038
0.066971331;0.512806792;1300.402084
0.075391429;0.596438177;1564.443973
0.074199204;0.640265524;1254.273572
0.071397383;0.549232617;1467.347647
0.072488622;0.578518905;1187.169583
0.069576294;0.581292919;1206.838608
0.085591742;0.675579419;1192.359001
0.087675491;0.64926259;1189.37113
0.098029314;0.760342019;1273.862733
0.064528888;0.703754754;1666.865934
0.074744687;0.641222246;1175.093383
0.081352492;0.555973008;1348.514758
0.08429493;0.510749655;1098.50781
0.086375742;0.543402349;1077.252159
0.071261229;0.507145199;1109.862271
0.074310833;0.584682458;1143.03462
0.080708205;0.677904427;1338.098988
0.090071355;0.791618859;984.8011225
0.066076946;0.570791365;1322.828028
0.080646244;0.550257892;1495.735192
0.084887887;0.695773613;1258.619792
0.072611788;0.635659139;1121.893786
0.078148964;0.739039699;1104.6777
0.071792946;0.490923669;1045.24884
0.070995109;0.636525069;1139.027541
0.082231274;0.51569422;1496.260557
0.083659559;0.710264839;1410.899023
0.071538118;0.550372392;1391.115717
0.081666309;0.819823019;1015.813926
0.068708073;0.738476541;1166.951762
0.076644739;0.574473321;1308.999516
0.061692705;0.442915289;1496.818589
0.075214765;0.521556873;1194.013944
0.070040989;0.652910847;1093.554482
0.069067344;0.604133601;1128.201449
0.062662808;0.671681126;1296.102928
0.092888898;0.669363612;1138.915511
0.081453389;0.550501569;1124.470278
0.075744152;0.657104512;1166.594298
0.07596301;0.583385189;1055.091916
0.077254879;0.524800827;1204.493386
0.073051349;0.610560814;1156.0964
0.064657449;0.918965664;1292.105956
0.069265434;0.610130975;1253.235403
0.078569663;0.583773738;1311.525888
0.090629175;0.826428474;1231.552773
0.067909929;0.594604508;1200.810058
0.082402388;0.522506423;1265.694953
0.09486519;0.607832597;1277.462782
0.078694257;0.600966837;993.7093322
0.088703407;0.632767798;1135.376048
0.072324646;0.697250993;1290.8376
0.070918319;0.663871638;1195.931173
0.067916342;0.63758459;1230.20974
0.072975947;0.654358643;1588.27589
0.084909247;0.612670417;1318.527476
0.085500986;0.692131787;1206.551422
0.063667196;0.656405875;1175.98039
0.059349898;0.614334984;1319.110822
0.093397277;0.666401835;1348.707282
0.082266342;0.437261426;1349.245843
0.070473428;0.603880908;1178.067617
0.095655311;0.611254253;1284.80989
0.065463162;0.754168522;1244.085567
0.081948339;0.41717752;1218.469389
0.086917154;0.481895511;1074.529238
0.100569854;0.934934408;1198.410986
0.062526495;0.570575352;1270.830846
0.069264528;0.771010124;1357.831632
0.063575451;0.654703388;1158.642926
0.085396065;0.526777975;1259.201436
0.080285407;0.514323072;1146.303478
0.075050058;0.688106622;1059.037222
0.078312444;0.51167347;1365.75934
0.063949295;0.615932413;1165.520819
0.061570881;0.536407173;1159.047259
0.102764179;0.591555799;1296.239785
0.103357861;0.715988933;1042.405234
0.068231291;0.607680149;1459.260765
0.070268811;0.569529318;1305.081479
0.068388052;0.532234418;1305.658244
0.078023401;0.729679686;1379.761174
0.088728678;0.721774996;1299.516643
0.081475091;0.589004219;1114.394979
0.090904309;0.589002097;1136.743269
0.077090717;0.526909483;1269.909322
0.071898234;0.594531762;1206.896765
