"ALT","NEU","EFH","GEW","AND"
1.84598640633333,51.820135187705,27.1174072203192,174.919172104241,60.5014153595951
4.41688284351808,77.6931626455264,76.8760796779618,10.5911141143143,28.1318399677706
0,0,0,0,0
0,0,0,0,0
6.26286924985142,129.513297833231,103.993486898281,185.510286218555,88.6332553273657
