"ALT","NEU","EFH","GEW","AND"
0.0211685431231004,0.0165814842495822,6.67429440547605e-05,0.154552637303447,0.0125231770758699
0.0843468765989556,0.0670230950612683,0.0270424374049296,0.0643876731853851,0.017059242670713
0.00466851873774647,0.00640427728212375,2.03911991390722e-05,0.0893737577512065,0.00767862799066594
0,0,0,0,0
0.110183938459802,0.0900088565929743,0.0271295715481235,0.308314068240038,0.0372610477372488
