"ALT","NEU","EFH","GEW","AND"
6.93434387154119,9.32389989090256,2.33541577932449,312.924268725167,20.0456861490862
13.9042523351888,11.0484947824228,4.45783991770652,10.6140558055513,2.8121490079654
0,0,0,0,0
0,0,0,0,0
20.83859620673,20.3723946733254,6.79325569703101,323.538324530718,22.8578351570516
