Diuron;Mecoprop;Zn
0.087571083;1.571557738;1653.199375
0.085580292;1.452747489;1652.531624
0.110355081;1.498240838;1566.078851
0.112638033;1.295971171;1577.70042
0.095404634;1.508761466;1611.047823
0.097374203;1.417193019;1643.463401
0.087700567;1.320506154;1382.589892
0.100356513;1.490651515;1538.797445
0.101180269;1.680261269;1479.5674
0.090445353;1.380942919;1561.804502
0.093956006;1.453130183;1450.43574
0.099100283;1.597936017;1538.038751
0.093054522;1.451007125;1615.894908
0.092517757;1.335383563;1595.724013
0.087930465;1.493907265;1562.579403
0.102338019;1.496016873;1695.737378
0.091411333;1.333092858;1475.520881
0.091358333;1.36517845;1607.299003
0.101060879;1.323452027;1477.198407
0.09004106;1.387995352;1511.483906
0.085887161;1.2876505;1601.49
0.089468475;1.604498019;1582.00395
0.11189779;1.362372353;1530.449751
0.085194014;1.85207;1548.704519
0.095240639;1.359290174;1533.621191
0.076453348;1.305297629;1445.55064
0.095861282;1.464771708;1446.870448
0.082984686;1.271954901;1486.520565
0.089267362;1.352332268;1591.069264
0.092658364;1.438218789;1603.889905
0.091158717;1.399569986;1667.858315
0.087423736;1.523655676;1455.053759
0.101795152;1.412136131;1486.871806
0.098350599;1.315093423;1596.655239
0.093477752;1.352333808;1427.161268
0.091722969;1.334131787;1460.384201
0.099658507;1.328466078;1472.490951
0.094686036;1.21429388;1533.194218
0.093207727;1.272951608;1540.487861
0.097943414;1.441499229;1547.588102
0.086496064;1.405126732;1464.510434
0.093430286;1.304266379;1539.095236
0.090673051;1.329191778;1485.240757
0.09410201;1.309522496;1535.903025
0.10498489;1.435940469;1434.909201
0.095790146;1.399151715;1648.84621
0.093940419;1.535605119;1502.016769
0.095994669;1.41081998;1475.047465
0.102828732;1.446530125;1533.004293
0.095700125;1.241466683;1546.131493
0.088775407;1.332467592;1563.198786
0.081857161;1.277252831;1498.639899
0.100409825;1.480901305;1517.66204
0.093499911;1.344819811;1474.859878
0.088356117;1.432801183;1509.737142
0.096717873;1.284213634;1517.228679
0.103121634;1.354085911;1424.736503
0.088079198;1.536676822;1530.146685
0.095135878;1.443424234;1512.315922
0.092866867;1.514946342;1551.425869
0.096710523;1.456515911;1563.467026
0.098525957;1.425272683;1569.726438
0.089146857;1.309260342;1600.507049
0.095208235;1.347460844;1523.537642
0.087555235;1.401801004;1539.806565
0.085112204;1.369742772;1604.989289
0.096184596;1.346687377;1593.918286
0.092092661;1.517021634;1446.359926
0.079352375;1.489889257;1587.158736
0.094871312;1.277108299;1547.143271
0.111442028;1.555659651;1639.29643
0.091512208;1.332323366;1544.646961
0.094306847;1.321800268;1587.234454
0.092838162;1.334165408;1566.564853
0.082696977;1.514412781;1454.73236
0.111625047;1.451749022;1583.575763
0.088082004;1.361065792;1492.359915
0.078982817;1.323566584;1521.941207
0.091946406;1.460556956;1634.218993
0.088568624;1.375612513;1408.40517
0.094664005;1.459913089;1532.940143
0.088607266;1.374960321;1706.22219
0.086962587;1.353115326;1545.807761
0.094275517;1.549554279;1425.357788
0.092036891;1.568595443;1498.691369
0.084235438;1.474873991;1458.131212
0.087184724;1.313568813;1657.362478
0.086699383;1.337710716;1431.023024
0.097542805;1.435339641;1445.032761
0.093946557;1.38805737;1535.335691
0.091448206;1.227923964;1538.604465
0.099006573;1.363531773;1508.907962
0.097446105;1.320101734;1479.122031
0.078923444;1.437905506;1530.335607
0.089121745;1.414191022;1716.677334
0.094143078;1.351750035;1670.057513
0.090008448;1.459915565;1560.363989
0.106710106;1.401835675;1624.471163
0.091259218;1.513038842;1515.867273
0.078682779;1.415197013;1555.196143
