"Diuron","Mecoprop","Zn"
0.0792650304245101,0.585629260460851,1074.06454289411
0.145722003425705,0.617076384001183,1131.50446141629
0.131519906779036,0.240126468901443,1220.63249458946
0.0627743364454652,0.217218851438904,1466.65319428733
0.0512426522282803,0.191940915424805,1218.04282925247
0.0290791149427786,0.660877477029432,1109.81622938059
0.101018320929362,0.205532014593177,1213.30299335969
0.0444991014328713,0.64604370131426,1472.55553518554
0.0463387418427974,0.759348448350535,1350.49998392718
0.0987331844025224,0.738124942315519,708.068162334374
0.0498305973902988,0.229538620603645,806.854751463843
0.0451181672258906,0.405514317361894,1285.38916461089
0.0420246897458525,0.243052236187491,2171.64098869467
0.0377229423566424,0.539565529207273,2211.42674809058
0.120136906145027,0.198223381226981,2741.9580796825
0.198558936280702,0.389827128426863,705.025281710233
0.14081532103044,0.28548307993572,1096.14611137351
0.165759223193586,0.337671565255113,1187.96209606249
0.0681494720492602,0.30217284993126,1074.22614541861
0.122504409168319,0.657704922525479,1963.20792707117
0.0304366143426717,1.55729557497032,1514.01764336905
0.12482438430294,0.426575908454843,695.782819827492
0.081592261149249,0.604650528487962,1238.19451409871
0.135106045783435,0.655029661590512,693.795718122307
0.0418693055377628,0.170157445265446,853.354655639009
0.147621817552117,0.11737742066898,1382.35743269405
0.10525097531391,0.325364278458604,876.759561636314
0.036632451354828,0.409624345270233,1877.49880655213
0.0826994299409134,0.488815280097912,1700.28972737275
0.0835723345907026,0.549590210952773,2856.04615405344
0.223891760218526,1.73716622009908,888.080453901471
0.145342034515331,1.57177450493124,1147.39902421909
0.0205482743133257,0.676101799988761,971.558803996849
0.0450333693385237,0.725965098046257,1324.6190486611
0.0611574122467938,0.167044828404917,921.842806659408
0.0648367979043925,0.497399584359001,2592.17277057588
0.0705042442851045,0.547443115780799,1037.66241040483
0.0715031725438608,0.287365332812092,591.04635166732
0.0513963912977555,0.557438814157211,1144.23560800292
0.0522268579046615,1.38751132531247,874.794566211811
0.0472272097294719,0.458441152913266,1476.26532233471
0.0456128024973106,1.5045321702992,955.997904856327
0.13726122359268,0.377362529074397,1458.41959713455
0.060601691792996,1.80215643759653,1934.09940640729
0.0910373583539146,0.398925982360104,1196.36564128348
0.0859038637807765,0.257980827333536,941.752134952943
