Diuron;Mecoprop;Zn
0.0992714;1.571557738;1653.199375
0.096682978;1.452747489;1652.531624
0.121237392;1.498240838;1566.078851
0.125084286;1.295971171;1577.70042
0.107918799;1.508761466;1611.047823
0.109257866;1.417193019;1643.463401
0.099560542;1.320506154;1382.589892
0.112889601;1.490651515;1538.797445
0.113877439;1.680261269;1479.5674
0.102460059;1.380942919;1561.804502
0.107477705;1.453130183;1450.43574
0.11202888;1.597936017;1538.038751
0.105043243;1.451007125;1615.894908
0.104029563;1.335383563;1595.724013
0.099677549;1.493907265;1562.579403
0.114333815;1.496016873;1695.737378
0.103344288;1.333092858;1475.520881
0.103697472;1.36517845;1607.299003
0.11395537;1.323452027;1477.198407
0.1018714;1.387995352;1511.483906
0.097627225;1.2876505;1601.49
0.101308432;1.604498019;1582.00395
0.123906155;1.362372353;1530.449751
0.097248008;1.85207;1548.704519
0.10700578;1.359290174;1533.621191
0.088376635;1.305297629;1445.55064
0.107676793;1.464771708;1446.870448
0.094563955;1.271954901;1486.520565
0.101061116;1.352332268;1591.069264
0.104120332;1.438218789;1603.889905
0.103112084;1.399569986;1667.858315
0.098924998;1.523655676;1455.053759
0.113396903;1.412136131;1486.871806
0.109910284;1.315093423;1596.655239
0.105523554;1.352333808;1427.161268
0.104442496;1.334131787;1460.384201
0.111032895;1.328466078;1472.490951
0.107303257;1.21429388;1533.194218
0.106930577;1.272951608;1540.487861
0.109538171;1.441499229;1547.588102
0.098228443;1.405126732;1464.510434
0.106161328;1.304266379;1539.095236
0.10218832;1.329191778;1485.240757
0.106738914;1.309522496;1535.903025
0.118658876;1.435940469;1434.909201
0.107825314;1.399151715;1648.84621
0.106916481;1.535605119;1502.016769
0.107965051;1.41081998;1475.047465
0.115850992;1.446530125;1533.004293
0.107082099;1.241466683;1546.131493
0.100477566;1.332467592;1563.198786
0.093747095;1.277252831;1498.639899
0.112417926;1.480901305;1517.66204
0.106509252;1.344819811;1474.859878
0.101366675;1.432801183;1509.737142
0.109826687;1.284213634;1517.228679
0.115401709;1.354085911;1424.736503
0.10048338;1.536676822;1530.146685
0.107089373;1.443424234;1512.315922
0.104208175;1.514946342;1551.425869
0.108887618;1.456515911;1563.467026
0.111290522;1.425272683;1569.726438
0.101030524;1.309260342;1600.507049
0.107836425;1.347460844;1523.537642
0.099559792;1.401801004;1539.806565
0.096968958;1.369742772;1604.989289
0.108689953;1.346687377;1593.918286
0.10413142;1.517021634;1446.359926
0.090668377;1.489889257;1587.158736
0.10781663;1.277108299;1547.143271
0.123908165;1.555659651;1639.29643
0.104270993;1.332323366;1544.646961
0.106109989;1.321800268;1587.234454
0.105321697;1.334165408;1566.564853
0.094132064;1.514412781;1454.73236
0.124957952;1.451749022;1583.575763
0.099583989;1.361065792;1492.359915
0.090611944;1.323566584;1521.941207
0.103797091;1.460556956;1634.218993
0.100261492;1.375612513;1408.40517
0.105925229;1.459913089;1532.940143
0.100451626;1.374960321;1706.22219
0.09891328;1.353115326;1545.807761
0.105477258;1.549554279;1425.357788
0.103353273;1.568595443;1498.691369
0.096458788;1.474873991;1458.131212
0.098338984;1.313568813;1657.362478
0.098846754;1.337710716;1431.023024
0.111669895;1.435339641;1445.032761
0.10561413;1.38805737;1535.335691
0.103306765;1.227923964;1538.604465
0.111890714;1.363531773;1508.907962
0.109349399;1.320101734;1479.122031
0.090109269;1.437905506;1530.335607
0.101194734;1.414191022;1716.677334
0.105649496;1.351750035;1670.057513
0.101310685;1.459915565;1560.363989
0.120098969;1.401835675;1624.471163
0.103472025;1.513038842;1515.867273
0.090872499;1.415197013;1555.196143
